C.1	C.2       	C.3       	C.4       	C.5                 	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
1	4742.73159	   0.00018	6.4548E-25	0003_03_aA1"<-0000  	1	0	0	0	3	0	3	1	4	8	1	6	3	192	0	0	0	0	0	0	1	5	9	2	3	6	5
	4742.82245	          	5.7654E-25																												
	4742.84419	          	7.0643E-25																												
	4743.22275	          	5.6155E-25																												
1	4743.41194	   0.00058	2.3081E-24	0003_03_aA2"<-0000  	1	0	0	0	3	0	3	1	5	10	0	1	5	128	0	0	0	0	0	0	1	5	11	3	4	2	3
1	4743.63631	          	8.2034E-25	0110_10_aE"<-0000   	1	0	1	1	0	1	0	1	6	13	10	3	6	186	0	0	0	0	0	0	1	5	12	11	6	3	1
	4743.67466	          	2.2682E-24																												
1	4743.78225	   0.00015	1.5587E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	9	5	3	205	0	0	0	0	0	0	1	5	11	8	3	6	3
	4744.20127	          	1.9684E-24																												
1	4744.29211	   0.00004	2.3281E-24	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	5	0	2	2	62	0	0	0	0	0	0	1	5	6	0	1	5	3
1	4744.84761	   0.00013	3.3073E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	5	6	2	132	0	0	0	0	0	0	1	5	12	6	1	5	3
1	4744.91667	   0.00019	1.6487E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	9	4	6	202	0	0	0	0	0	0	0	1	11	8	3	3	3
	4745.15499	          	3.9069E-25																												
	4745.48619	          	3.7170E-25																												
1	4745.53162	   0.00180	2.7778E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	6	3	5	6	217	0	1	0	0	0	0	0	1	7	2	3	3	9
1	4745.61307	          	5.0959E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	12	9	5	3	245	0	0	0	0	0	0	1	5	13	10	3	6	3
1	4745.62612	   0.00018	3.8569E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	5	6	6	213	0	0	0	0	0	0	0	1	10	4	3	3	5
	4745.78961	          	2.5779E-25																												
1	4745.90360	   0.00016	2.1683E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	7	4	3	6	162	0	0	0	0	0	0	0	1	8	2	3	3	5
1	4745.93419	   0.00013	3.4672E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	5	6	5	123	0	0	0	0	0	0	0	1	12	6	2	2	3
	4746.00628	          	2.2682E-25																												
1	4746.29042	   0.00034	7.7138E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	9	5	6	3	209	0	0	0	0	0	0	1	5	10	4	3	6	5
1	4746.78602	   0.00020	2.6479E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	7	4	3	3	160	0	0	0	0	0	0	1	5	8	2	3	6	5
	4746.90270	          	9.2625E-25																												
	4746.98357	          	1.3589E-25																												
	4747.27629	          	2.5280E-25																												
	4747.34518	          	1.1291E-24																												
	4747.56425	          	5.8953E-25																												
	4747.66823	          	7.0243E-25																												
1	4747.73704	          	5.4656E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	6	6	2	2	52	0	0	0	0	0	0	1	5	6	6	1	5	1
	4747.77432	          	1.7286E-24																												
	4747.79735	          	1.1990E-24																												
	4747.81932	          	8.3133E-25																												
	4748.21269	          	4.0168E-25																												
1	4748.74653	   0.00059	2.7478E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	2	3	5	131	0	0	0	0	0	0	0	1	11	0	2	2	4
1	4748.76672	   0.00046	3.0675E-25	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	11	8	3	3	235	0	0	0	0	0	0	1	5	12	8	3	6	3
1	4748.94564	   0.00010	4.1267E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	8	7	6	5	87	0	0	0	0	0	0	0	1	9	6	2	2	2
1	4749.00433	          	2.2982E-25	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	12	12	1	3	234	0	0	0	0	0	0	0	1	13	11	6	6	2
1	4749.09296	   0.00050	3.4073E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	8	7	6	2	78	0	0	0	0	0	0	1	5	9	6	1	5	2
	4749.15250	          	4.4564E-25																												
1	4749.19209	          	2.4580E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	7	1	6	6	261	0	1	0	0	0	0	0	1	8	2	3	3	11
	4749.76478	          	3.0975E-25																												
	4750.05939	          	4.3465E-25																												
	4750.23213	          	1.1491E-24																												
	4750.30469	          	1.2090E-24																												
	4750.50566	          	6.4848E-25																												
	4750.53225	          	3.5172E-25																												
1	4750.70839	          	3.5671E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	5	5	6	6	96	0	0	0	0	0	0	1	5	5	5	6	3	1
	4750.74772	          	7.2242E-25																												
	4750.98252	          	7.8837E-25																												
	4751.03525	          	3.2474E-25																												
	4751.06261	          	1.4288E-24																												
1	4751.19469	   0.00001	2.9776E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	8	3	5	3	195	0	0	0	0	0	0	0	1	9	1	6	6	6
	4751.24184	          	4.8561E-25																												
	4751.26552	          	3.8869E-25																												
	4751.30728	          	6.9544E-25																												
1	4751.56827	   0.00036	5.5855E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	6	2	3	3	222	0	1	0	0	0	0	0	1	7	1	6	6	9
	4751.70271	          	1.8185E-25																												
	4751.93008	          	1.4388E-24																												
	4752.30656	          	1.0292E-24																												
1	4752.37703	   0.00138	8.8029E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	7	6	2	133	0	0	0	0	0	0	1	5	12	6	1	5	3
	4752.48647	          	1.4488E-24																												
1	4752.58604	   0.00007	2.4780E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	9	4	3	5	106	0	0	0	0	0	0	1	5	10	3	4	2	3
	4752.63753	          	2.1982E-25																												
1	4752.83725	          	3.7870E-25	1100_00_aA2"<-0000  	1	1	1	0	0	0	0	1	5	13	8	3	6	187	0	0	0	0	0	0	1	5	12	11	6	3	1
1	4753.07545	          	3.8369E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	4	4	3	3	78	0	0	0	0	0	0	1	5	4	4	3	6	1
	4753.11507	          	4.1666E-25																												
	4753.17907	          	7.7338E-25																												
1	4753.21492	          	3.2674E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	8	6	2	2	124	0	1	0	0	0	0	1	5	8	6	1	5	4
1	4753.26584	   0.00016	2.2282E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	4	3	2	118	0	0	0	0	0	0	0	1	10	3	5	5	3
1	4753.61488	          	4.0068E-25	0110_10_aE"<-0000   	1	0	1	1	0	1	0	1	6	14	10	3	6	203	0	0	0	0	0	0	1	5	13	11	6	3	2
	4753.63558	          	9.9120E-25																												
	4753.65945	          	1.0991E-24																												
	4753.79276	          	5.8153E-25																												
	4753.92713	          	1.2490E-24																												
	4753.95407	          	4.3165E-25																												
1	4754.11726	   0.00023	1.9684E-25	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	9	8	3	6	209	0	0	0	0	0	0	1	5	10	5	6	3	4
1	4754.18773	   0.00034	3.4872E-25	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	9	8	3	3	204	0	0	0	0	0	0	0	1	10	5	6	6	4
	4754.22084	          	6.4348E-25																												
1	4754.24810	   0.00066	4.5064E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	6	1	3	249	0	0	0	0	0	0	0	1	12	7	6	6	4
1	4754.28653	   0.00049	4.8461E-25	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	8	3	2	110	0	0	0	0	0	0	1	5	11	6	1	5	2
1	4754.45693	          	1.0591E-24	0110_10_sE'<-0000   	1	0	1	1	0	1	0	0	3	14	11	6	5	100	0	0	0	0	0	0	0	1	13	12	2	2	1
1	4754.52417	   0.00004	7.1842E-25	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	11	7	6	5	125	0	0	0	0	0	0	0	1	12	6	2	2	3
1	4754.55904	   0.00038	5.7654E-25	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	12	5	6	6	321	0	0	0	0	0	0	0	1	13	2	3	3	8
1	4754.62469	   0.00039	8.3133E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	9	4	3	5	107	0	0	0	0	0	0	1	5	10	3	4	2	3
	4754.69934	          	4.1666E-25																												
1	4754.81655	          	7.4240E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	3	3	5	5	27	0	0	0	0	0	0	1	5	3	3	4	2	1
1	4754.99555	   0.00008	1.7186E-24	0003_03_aA2"<-0000  	1	0	0	0	3	0	3	1	5	8	0	1	5	96	0	0	0	0	0	0	1	5	9	3	4	2	3
1	4755.05371	   0.00020	2.3481E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	8	3	5	117	0	0	0	0	0	0	0	1	11	6	2	2	2
	4755.33958	          	7.6438E-25																												
	4755.63985	          	9.7022E-25																												
	4755.66040	          	4.9860E-25																												
1	4755.70434	   0.00007	2.9376E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	8	3	6	215	0	0	0	0	0	0	1	5	11	7	6	3	4
	4755.78073	          	8.1734E-25																												
1	4755.83386	   0.00116	5.0060E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	7	5	6	6	234	0	1	0	0	0	0	1	5	7	5	6	3	7
1	4755.92097	          	2.8677E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	2	2	3	3	44	0	0	0	0	0	0	1	5	2	2	3	6	1
1	4756.12147	   0.00028	2.7977E-25	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	7	6	5	126	0	0	0	0	0	0	0	1	12	6	2	2	3
1	4756.24071	   0.00003	3.1375E-25	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	4	3	2	181	0	0	0	0	0	0	0	1	14	3	5	5	4
1	4756.26140	   0.00011	5.3857E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	3	5	6	224	0	0	0	0	0	0	0	1	10	2	3	3	6
	4756.28273	          	2.4680E-25																												
1	4756.38708	   0.00057	1.2778E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	7	6	6	238	0	0	0	0	0	0	0	1	12	8	3	3	3
1	4756.38888	   0.00042	1.5300E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	1	1	6	6	27	0	0	0	0	0	0	1	5	1	1	6	3	1
	4756.40418	          	2.6279E-25																												
1	4756.44833	   0.00023	4.3865E-25	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	10	7	6	3	246	0	0	0	0	0	0	1	5	11	4	3	6	6
	4756.58663	          	4.7662E-25																												
1	4756.65209	   0.00012	2.0883E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	8	6	2	3	178	0	0	0	0	0	0	0	1	9	5	6	6	3
1	4756.67623	   0.00012	1.8685E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	8	6	2	6	177	0	0	0	0	0	0	1	5	9	5	6	3	3
1	4756.72565	   0.00075	5.2957E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	9	3	5	3	223	0	0	0	0	0	0	1	5	10	2	3	6	6
1	4756.89212	   0.00018	8.8629E-25	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	11	6	1	5	136	0	0	0	0	0	0	1	5	12	3	4	2	4
1	4757.05240	   0.00003	3.3673E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	8	3	3	220	0	0	0	0	0	0	0	1	11	7	6	6	4
	4757.14446	          	2.4380E-25																												
1	4757.31621	   0.00041	5.7654E-25	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	10	7	6	6	246	0	0	0	0	0	0	0	1	11	4	3	3	6
1	4757.35942	          	1.1391E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	5	4	3	3	95	0	0	0	0	0	0	1	5	5	4	3	6	2
1	4757.39180	   0.00083	4.7462E-25	0003_01_sE'<-0000   	1	0	0	0	3	0	1	0	3	6	4	3	2	57	0	0	0	0	0	0	1	5	7	6	1	5	1
1	4757.51229	   0.00009	1.0192E-24	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	11	6	2	2	149	0	0	0	0	0	0	0	1	12	3	5	5	4
1	4757.71411	   0.00075	3.0475E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	8	3	2	116	0	0	0	0	0	0	0	1	12	9	5	5	2
	4757.83225	          	2.2482E-25																												
1	4757.95120	   0.00040	2.0284E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	4	3	6	239	0	0	0	0	0	0	1	5	11	5	6	3	5
1	4758.03424	          	1.3089E-24	0110_10_aE"<-0000   	1	0	1	1	0	1	0	1	6	13	11	6	2	93	0	0	0	0	0	0	1	5	12	12	1	5	1
1	4758.11568	   0.00027	1.4988E-24	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	6	1	6	5	118	0	1	0	0	0	0	0	1	7	0	2	2	6
1	4758.22134	   0.00040	2.6579E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	10	3	3	209	0	0	0	0	0	0	0	1	12	11	6	6	1
	4758.25806	          	1.7286E-25																												
1	4758.29098	   0.00043	5.7254E-25	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	2	1	6	6	44	0	0	0	0	0	0	1	5	2	1	6	3	2
1	4758.31215	   0.00024	4.0467E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	6	4	3	3	202	0	1	0	0	0	0	1	5	6	4	3	6	6
1	4758.36039	          	1.5388E-24	0003_03_aA1"<-0000  	1	0	0	0	3	0	3	1	4	9	1	6	3	213	0	0	0	0	0	0	1	5	10	4	3	6	5
1	4758.46651	          	2.5879E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	4	3	5	5	44	0	0	0	0	0	0	1	5	4	3	4	2	1
	4758.51686	          	2.4680E-25																												
1	4758.56998	   0.00060	2.0284E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	9	4	6	217	0	0	0	0	0	0	0	1	12	10	3	3	2
1	4758.62179	          	2.6279E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	8	7	6	6	256	0	1	0	0	0	0	1	5	8	7	6	3	8
1	4758.65584	   0.00066	7.3341E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	7	2	3	2	136	0	1	0	0	0	0	0	1	8	3	5	5	5
1	4758.74917	   0.00060	1.3389E-24	0202_00_sA1'<-0000  	1	0	2	0	2	0	0	0	1	3	2	3	3	60	0	0	0	0	0	0	1	5	3	2	3	6	1
1	4758.86740	   0.00013	8.1934E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	11	6	5	96	0	0	0	0	0	0	0	1	12	12	2	2	1
	4758.88122	          	2.8477E-25																												
	4758.97427	          	2.0883E-25																												
	4759.08190	          	4.8961E-25																												
1	4759.11978	          	8.1434E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	11	6	2	105	0	0	0	0	0	0	1	5	12	12	1	5	1
	4759.16910	          	2.4181E-25																												
1	4759.20521	          	2.5180E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	10	3	6	210	0	0	0	0	0	0	1	5	12	11	6	3	1
1	4759.21738	   0.00008	3.7470E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	2	3	2	120	0	0	0	0	0	0	1	5	10	0	1	5	4
1	4759.36927	   0.00004	8.7629E-25	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	7	0	2	2	87	0	0	0	0	0	0	0	1	8	3	5	5	2
1	4759.50566	   0.00034	3.7969E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	5	6	2	111	0	0	0	0	0	0	1	5	11	6	1	5	2
1	4759.78864	   0.00064	5.0359E-24	0003_03_sA2'<-0000  	1	0	0	0	3	0	3	0	2	10	3	4	5	118	0	0	0	0	0	0	0	1	11	6	2	2	2
1	4760.10827	   0.00003	2.9476E-24	0003_03_aA2"<-0000  	1	0	0	0	3	0	3	1	5	4	0	1	5	51	0	0	0	0	0	0	0	1	5	0	2	2	2
1	4760.27733	   0.00139	1.0492E-24	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	7	6	2	2	122	0	1	0	0	0	0	1	5	7	6	1	5	3
1	4760.45297	   0.00012	1.8585E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	9	4	3	218	0	0	0	0	0	0	1	5	12	10	3	6	2
1	4760.59847	   0.00067	7.6538E-25	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	10	9	5	5	105	0	0	0	0	0	0	1	5	11	9	4	2	1
	4760.86036	          	3.9069E-25																												
1	4760.95443	   0.00039	4.8261E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	5	3	5	5	80	0	1	0	0	0	0	1	5	5	3	4	2	3
	4761.05464	          	9.1227E-25																												
	4761.10518	          	2.7778E-25																												
	4761.16313	          	1.0092E-24																												
	4761.33063	          	4.5863E-25																												
	4761.35033	          	1.5987E-24																												
	4761.62152	          	2.2482E-25																												
1	4761.84575	   0.00021	1.3989E-24	0003_03_sA2'<-0000  	1	0	0	0	3	0	3	0	2	9	2	3	3	205	0	0	0	0	0	0	0	1	10	5	6	6	4
	4761.90002	          	2.5380E-25																												
	4762.20546	          	4.2466E-25																												
	4762.30396	          	2.1183E-25																												
1	4762.33790	   0.00062	1.2928E-24	0003_03_sA1'<-0000  	1	0	0	0	3	0	3	0	1	5	1	6	6	115	0	0	0	0	0	0	0	1	6	2	3	3	3
1	4762.34259	   0.00002	1.8691E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	9	4	3	177	0	0	0	0	0	0	1	5	10	8	3	6	2
1	4762.53140	   0.00041	2.0583E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	6	1	6	281	0	0	0	0	0	0	0	1	12	4	3	3	6
1	4762.62219	   0.00113	7.1143E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	5	4	3	3	170	0	1	0	0	0	0	1	5	5	4	3	6	6
1	4762.71689	   0.00000	1.2690E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	6	2	3	271	0	0	0	0	0	0	0	1	12	5	6	6	5
1	4762.77746	   0.00003	2.5180E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	9	5	6	180	0	0	0	0	0	0	0	1	10	8	3	3	2
	4762.85272	          	2.3681E-25																												
1	4762.89254	   0.00011	2.8777E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	4	2	3	3	145	0	1	0	0	0	0	1	5	4	2	3	6	6
	4762.91462	          	4.4065E-25																												
	4762.99757	          	2.1782E-25																												
	4763.16206	          	7.1442E-25																												
1	4763.18903	   0.00007	2.3981E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	8	3	5	111	0	0	0	0	0	0	1	5	12	9	4	2	2
1	4763.32063	   0.00011	1.2090E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	8	5	6	3	184	0	0	0	0	0	0	1	5	9	4	3	6	4
	4763.34417	          	2.3681E-25																												
	4763.50830	          	3.1375E-25																												
	4763.54709	          	2.9476E-24																												
	4763.64449	          	9.6722E-25																												
1	4763.82439	   0.00005	3.0276E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	8	5	6	6	187	0	0	0	0	0	0	0	1	9	4	3	3	4
1	4764.14432	   0.00060	1.1091E-24	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	4	3	5	5	76	0	1	0	0	0	0	1	5	4	3	4	2	2
1	4764.18424	          	4.5010E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	8	8	3	3	252	0	1	0	0	0	0	1	5	8	8	3	6	7
1	4764.18425	          	1.2144E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	3	1	6	6	111	0	1	0	0	0	0	1	5	3	1	6	3	4
	4764.23612	          	4.6862E-25																												
	4764.33460	          	4.9260E-25																												
1	4764.35944	   0.00023	8.8828E-25	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	10	8	3	3	209	0	0	0	0	0	0	1	5	11	8	3	6	3
1	4764.47674	   0.00053	7.0943E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	6	1	6	272	0	0	0	0	0	0	1	5	12	5	6	3	5
	4764.50084	          	2.2882E-24																												
1	4764.67404	   0.00069	3.4172E-25	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	12	9	5	2	124	0	0	0	0	0	0	0	1	13	9	5	5	2
	4765.01983	          	3.4572E-25																												
1	4765.04945	   0.00067	3.3173E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	6	2	6	273	0	0	0	0	0	0	1	5	12	5	6	3	5
1	4765.28526	   0.00046	2.5080E-24	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	6	6	2	2	94	0	1	0	0	0	0	1	5	6	6	1	5	4
1	4765.32868	   0.00007	4.0368E-24	0003_01_sE'<-0000   	1	0	0	0	3	0	1	0	3	10	2	3	2	112	0	0	0	0	0	0	1	5	11	6	1	5	2
	4765.36224	          	4.2266E-25																												
1	4765.42099	   0.00010	7.8237E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	3	2	3	3	110	0	1	0	0	0	0	1	5	3	2	3	6	4
	4765.48535	          	5.5855E-25																												
1	4765.52867	   0.00027	1.0392E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	12	2	3	3	325	0	0	0	0	0	0	0	1	13	1	6	6	9
1	4765.57201	   0.00025	1.1890E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	12	2	3	2	158	0	0	0	0	0	0	0	1	13	3	5	5	4
	4765.60727	          	7.0843E-25																												
1	4765.64713	          	2.4081E-25	0110_10_sE'<-0000   	1	0	1	1	0	1	0	0	3	14	12	1	3	190	0	0	0	0	0	0	0	1	13	13	6	6	1
	4765.76216	          	6.4148E-25																												
1	4765.81209	   0.00001	7.5639E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	6	1	6	218	0	0	0	0	0	0	1	5	11	7	6	3	4
1	4765.85158	   0.00004	3.0076E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	7	7	6	5	68	0	0	0	0	0	0	0	1	8	6	2	2	1
1	4765.93594	   0.00004	1.3689E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	12	1	6	5	169	0	0	0	0	0	0	0	1	13	0	2	2	5
	4766.01166	          	3.4872E-25																												
	4766.03164	          	2.1483E-24																												
1	4766.05492	   0.00032	1.6187E-24	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	5	5	6	6	169	0	1	0	0	0	0	1	5	5	5	6	3	6
	4766.09520	          	2.5479E-24																												
1	4766.20012	   0.00006	3.1874E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	7	7	6	2	78	0	0	0	0	0	0	1	5	8	6	1	5	1
	4766.28752	          	9.0627E-25																												
1	4766.31499	   0.00032	4.4464E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	6	0	1	3	224	0	1	0	0	0	0	0	1	7	1	6	6	9
1	4766.43675	   0.00005	4.1267E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	5	4	3	2	97	0	1	0	0	0	0	0	1	6	3	5	5	5
1	4766.54074	   0.00031	3.9968E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	7	3	4	3	165	0	0	0	0	0	0	0	1	8	1	6	6	6
1	4766.56062	   0.00016	1.7686E-24	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	4	4	3	3	138	0	1	0	0	0	0	1	5	4	4	3	6	4
1	4766.60145	          	4.1766E-24	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	3	3	5	5	51	0	1	0	0	0	0	1	5	3	3	4	2	4
	4766.72646	          	3.9768E-25																												
1	4766.93490	          	3.9668E-25	0110_10_sE'<-0000   	1	0	1	1	0	1	0	0	3	15	11	6	5	106	0	0	0	0	0	0	0	1	14	12	2	2	1
	4766.95041	          	5.7154E-25																												
1	4767.15449	   0.00021	9.8421E-25	0003_03_sA2'<-0000  	1	0	0	0	3	0	3	0	2	10	4	3	3	222	0	0	0	0	0	0	0	1	11	7	6	6	4
1	4767.17569	   0.00052	3.9069E-25	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	7	3	4	6	169	0	0	0	0	0	0	1	5	8	1	6	3	6
	4767.21671	          	2.2482E-25																												
	4767.37662	          	3.5272E-25																												
	4767.68357	          	6.4948E-25																												
1	4767.92894	   0.00012	1.7886E-24	0003_03_aA2"<-0000  	1	0	0	0	3	0	3	1	5	9	2	3	6	212	0	0	0	0	0	0	1	5	10	5	6	3	4
1	4768.01572	   0.00019	2.7778E-25	1300_00_sA1'<-0100  	1	1	3	0	0	0	0	0	1	2	1	6	6	80	0	1	0	0	0	0	1	5	2	1	6	3	4
	4768.22474	          	2.9876E-25																												
1	4768.30722	   0.00064	2.2747E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	1	6	5	136	0	0	0	0	0	0	0	1	11	0	2	2	4
1	4768.30295	   0.00004	2.5328E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	7	6	3	241	0	0	0	0	0	0	0	1	11	5	6	6	5
1	4768.38237	   0.00066	8.9228E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	1	6	3	260	0	0	0	0	0	0	0	1	11	1	6	6	8
	4768.43198	          	2.1383E-25																												
	4768.82430	          	4.2666E-25																												
1	4768.83591	   0.00066	4.6563E-25	0003_03_sA2'<-0000  	1	0	0	0	3	0	3	0	2	7	1	6	6	159	0	0	0	0	0	0	0	1	8	4	3	3	4
1	4768.87022	          	4.1666E-25	0310_10_sE'<-0100   	1	0	3	1	0	1	0	0	3	7	3	4	6	257	0	1	0	0	0	0	0	1	8	4	3	3	10
1	4768.90695	          	9.1526E-25	0110_10_aE"<-0000   	1	0	1	1	0	1	0	1	6	14	11	6	2	94	0	0	0	0	0	0	1	5	13	12	1	5	1
	4769.01416	          	1.4888E-25																												
