ν1	ν2	ν3	ν4	L3	L4	J	K	i	Γ	Nb	E (cm-1)	δ (cm-1)	Transitions
0	1	0	1	0	1	12	10	a	A2"	26	3784.168279	5.30E-04	8
0	0	0	2	0	2	7	4	a	E"	57	3789.390766	5.66E-04	6
0	4	0	0	0	0	6	4	s	E'	60	3790.189078	5.57E-04	2
0	1	0	1	0	1	11	5	s	E"	52	3790.936746	5.30E-04	15
0	0	0	2	0	2	7	2	s	E'	58	3791.901491	5.75E-04	10
0	0	1	0	1	0	6	4	s	A2'	29	3793.492322	5.66E-04	16
0	0	1	0	1	0	6	4	a	A2"	34	3793.806473	5.57E-04	15
1	0	0	0	0	0	7	5	s	E"	58	3794.627354	5.66E-04	11
0	0	0	1	0	1	15	8	a	E"	34	3795.124481	6.48E-04	6
0	0	0	0	0	0	21	14	s	E'	5	3795.150004	1.29E-03	4
0	1	0	1	0	1	11	5	a	A2'	27	3795.253971	5.70E-04	11
0	0	0	0	0	0	21	14	a	E"	5	3795.388467	1.90E-03	3
0	0	0	2	0	2	7	2	a	E"	59	3795.49498	5.66E-04	7
1	0	0	0	0	0	7	5	a	E'	59	3795.718768	5.75E-04	14
0	0	0	1	0	1	15	8	s	E'	36	3796.90403	8.79E-04	19
0	1	0	0	0	0	17	6	s	A2'	12	3797.207358	6.36E-04	10
0	0	1	0	1	0	6	4	s	E'	61	3798.314158	5.58E-04	15
0	0	1	0	1	0	6	4	a	E"	61	3798.582621	5.66E-04	19
0	0	0	2	0	2	8	6	s	E'	53	3798.627323	5.76E-04	5
0	0	0	2	0	2	8	6	a	E"	51	3800.72305	5.83E-04	6
0	3	0	0	0	0	10	6	a	A2"	29	3801.215352	5.10E-04	16
0	0	0	2	0	0	9	9	s	A2"	25	3802.103138	5.92E-04	5
0	0	0	2	0	2	7	3	s	E"	60	3802.604076	5.66E-04	7
0	0	0	2	0	0	8	6	a	A2"	28	3803.076839	5.75E-04	4
0	0	0	2	0	0	8	6	s	A2'	24	3806.17927	5.83E-04	8
0	1	0	0	0	0	17	6	a	A2"	12	3806.778212	7.75E-04	11
0	1	0	1	0	1	11	4	s	E'	53	3807.681058	1.09E-03	17
0	4	0	0	0	0	6	3	s	A2"	35	3807.98699	5.57E-04	2
0	0	0	2	0	2	7	3	a	E'	60	3808.446277	5.75E-04	9
1	0	0	0	0	0	8	8	s	E'	54	3808.984144	5.92E-04	10
1	0	0	0	0	0	8	8	a	E"	52	3809.980786	5.83E-04	9
0	0	0	2	0	2	7	1	s	A2"	28	3810.569241	5.75E-04	5
0	0	1	0	1	0	7	7	s	A2"	29	3812.021325	5.75E-04	11
0	3	0	0	0	0	14	13	s	E"	48	3812.246642	1.40E-03	2
0	0	1	0	1	0	7	7	a	A2'	32	3812.402638	5.66E-04	9
0	0	0	2	0	2	8	7	s	E"	53	3813.4821	5.84E-04	5
0	2	0	0	0	0	16	14	a	E"	31	3814.382153	1.11E-03	2
0	3	0	0	0	0	12	4	s	E'	49	3814.428632	6.30E-04	13
0	0	0	2	0	2	7	1	a	A2'	33	3815.213531	5.66E-04	9
0	3	0	0	0	0	11	10	a	E"	53	3815.46282	4.92E-04	16
0	2	0	0	0	0	14	5	a	E'	49	3815.477239	1.14E-03	20
0	1	0	1	0	1	12	9	s	E"	50	3816.550745	5.40E-04	21
0	2	0	0	0	0	17	17	a	E'	25	3816.673018	5.16E-02	2
0	0	0	2	0	2	8	7	a	E'	55	3817.129214	5.75E-04	5
0	1	0	1	0	1	11	5	a	E'	54	3818.118588	5.30E-04	7
0	0	0	1	0	1	15	7	s	E"	35	3818.404613	1.08E-03	16
0	0	1	0	1	0	6	3	s	E"	63	3818.543159	5.66E-04	13
0	0	1	0	1	0	6	3	a	E'	62	3818.73955	5.57E-04	16
0	0	0	2	0	0	8	6	a	A2"	29	3820.076645	5.75E-04	4
0	0	1	0	1	0	7	7	s	E"	61	3820.176233	5.85E-04	4
0	0	1	0	1	0	7	7	a	E'	61	3820.424689	5.92E-04	7
0	0	0	2	0	2	7	2	s	A2'	34	3820.496712	5.66E-04	9
0	4	0	0	0	0	6	2	s	E'	63	3820.815965	5.57E-04	1
0	0	0	2	0	2	7	0	s	E'	62	3820.967629	5.75E-04	7
0	0	1	0	1	0	6	3	s	E"	64	3822.199766	5.66E-04	15
0	0	1	0	1	0	6	3	a	E'	64	3822.470044	5.57E-04	10
0	1	0	1	0	1	13	12	s	E'	49	3822.898054	5.50E-04	9
0	0	0	2	0	2	7	1	s	E"	62	3823.266156	5.66E-04	10
0	1	0	1	0	1	11	4	s	A2'	28	3823.305863	5.20E-04	21
0	2	0	0	0	0	15	7	s	E"	36	3824.286812	1.08E-03	4
0	0	0	1	0	1	16	12	a	E"	32	3824.608198	1.75E-03	2
0	0	0	1	0	1	15	7	a	E'	37	3826.122466	1.08E-03	20
0	0	0	2	0	2	7	0	a	E"	63	3826.805111	5.66E-04	9
1	0	0	0	0	0	7	4	s	E'	63	3827.487833	5.75E-04	12
0	0	0	1	0	1	16	12	s	E'	31	3828.344832	1.48E-03	5
0	4	0	0	0	0	6	1	s	E"	65	3828.544991	2.02E-03	1
1	0	0	0	0	0	7	4	a	E"	64	3828.637197	5.66E-04	11
0	1	0	0	0	0	19	15	s	A2"	8	3829.429544	8.64E-04	9
0	0	0	2	0	2	7	1	a	E'	64	3830.17973	5.75E-04	7
0	1	0	1	0	1	11	4	a	E"	54	3832.730254	6.18E-04	1
0	3	0	0	0	0	10	5	a	E'	55	3833.905047	4.73E-04	13
0	4	0	0	0	0	7	7	s	E"	65	3834.15033	1.00E-02	1
0	1	0	0	0	0	17	5	s	E"	25	3835.374102	1.04E-03	7
0	0	1	0	1	0	6	2	s	E'	65	3836.561113	5.57E-04	13
0	0	0	0	0	0	20	8	s	E'	11	3836.725012	1.22E-03	4
0	0	0	0	0	0	20	8	a	E"	11	3836.827466	1.17E-03	6
0	0	1	0	1	0	6	2	a	E"	66	3836.879126	5.66E-04	14
0	3	0	0	0	0	12	3	s	A2"	27	3838.568761	5.30E-04	11
0	0	1	0	1	0	6	2	s	A2'	31	3838.974248	5.66E-04	16
0	1	0	1	0	1	11	3	s	E"	55	3839.332163	1.06E-03	17
0	0	1	0	1	0	6	2	a	A2"	36	3839.349969	5.57E-04	15
0	3	0	0	0	0	13	9	s	A2"	23	3839.918403	7.14E-04	9
0	1	0	0	0	0	20	18	s	A2'	5	3842.14452	6.16E-03	9
0	2	0	0	0	0	15	10	a	E"	37	3842.421479	1.09E-03	4
0	1	0	0	0	0	18	11	s	E"	19	3842.474145	7.76E-04	11
0	1	0	1	0	1	12	8	s	A2'	25	3842.915519	5.39E-04	21
0	1	0	0	0	0	17	5	a	E'	26	3844.19208	7.46E-04	8
0	0	0	1	0	1	15	7	a	A2'	20	3846.007619	8.74E-04	5
0	2	0	0	0	0	14	4	a	E"	49	3846.544208	1.08E-03	6
0	0	0	1	0	1	15	7	s	A2"	19	3847.278845	6.43E-04	24
0	1	0	1	0	1	11	3	s	E"	56	3847.518316	6.18E-04	1
0	0	1	0	1	0	6	1	s	A2"	37	3847.611314	5.57E-04	16
0	0	1	0	1	0	6	1	a	A2'	32	3847.891236	5.66E-04	10
0	0	1	0	1	0	6	1	s	E"	68	3848.853221	5.66E-04	18
0	0	0	1	0	1	16	11	s	A2"	17	3848.985275	7.93E-04	8
0	2	0	0	0	0	18	17	s	E"	20	3849.02748	4.71E-02	3
0	0	1	0	1	0	6	1	a	E'	67	3849.119225	5.57E-04	16
0	0	0	2	0	2	8	5	s	E"	55	3850.506203	5.83E-04	8
0	2	0	0	0	0	16	11	s	E"	33	3851.220835	1.09E-03	6
0	0	1	0	1	0	6	0	s	E'	68	3851.70704	5.57E-04	19
0	0	1	0	1	0	6	0	a	E"	69	3851.980691	5.66E-04	10
0	0	0	2	0	0	8	5	s	E"	56	3852.20229	5.83E-04	7
0	0	0	1	0	1	16	11	a	A2'	16	3852.977634	1.03E-03	7
1	0	0	0	0	0	7	3	s	A2"	31	3853.025017	5.75E-04	13
0	0	0	2	0	2	8	5	a	E'	57	3853.157583	5.75E-04	9
1	0	0	0	0	0	7	3	a	A2'	35	3854.227678	5.66E-04	13
0	1	0	1	0	1	12	9	a	E'	50	3854.924071	5.31E-04	8
0	1	0	0	0	0	19	15	a	A2'	9	3854.941485	9.25E-04	9
0	3	0	0	0	0	12	2	s	E'	51	3855.884519	6.54E-04	9
0	1	0	1	0	1	11	2	s	E'	55	3856.324327	1.07E-03	2
0	0	0	2	0	2	9	8	a	E"	54	3856.356141	5.83E-04	3
0	1	0	0	0	0	18	11	a	E'	19	3857.27635	6.35E-04	7
0	0	0	1	0	1	17	15	a	E'	27	3858.365931	1.79E-03	2
0	0	1	0	1	0	7	6	s	E'	66	3858.40685	5.75E-04	13
0	0	1	0	1	0	7	6	a	E"	66	3858.728926	5.66E-04	10
0	3	0	0	0	0	10	4	a	E"	55	3860.76166	6.52E-04	15
0	0	0	2	0	2	8	6	s	E'	58	3861.405858	5.75E-04	7
0	1	0	1	0	1	11	1	s	A2"	26	3862.678397	5.30E-04	11
0	1	0	1	0	1	11	2	s	A2'	29	3863.123444	1.08E-03	10
0	4	0	0	0	0	7	6	s	A2'	36	3863.459983	5.83E-04	1
0	0	0	1	0	1	17	15	s	E"	26	3863.724603	2.10E-02	5
1	0	0	0	0	0	8	7	s	E"	57	3864.054092	5.83E-04	14
1	0	0	0	0	0	8	7	a	E'	60	3865.40477	7.96E-04	10
0	0	1	0	1	0	7	6	s	E'	67	3865.536579	5.75E-04	12
0	0	1	0	1	0	7	6	a	E"	67	3865.791789	5.66E-04	12
0	3	0	0	0	0	12	1	s	E"	51	3866.278863	6.35E-04	8
0	1	0	0	0	0	17	4	s	E'	28	3866.437529	7.75E-04	7
0	1	0	1	0	1	11	3	a	E'	56	3868.726878	6.94E-04	3
0	1	0	1	0	1	11	3	a	E'	57	3869.726339	7.78E-04	2
0	2	0	0	0	0	14	3	a	A2'	23	3870.698507	1.08E-03	5
0	3	0	0	0	0	11	9	a	A2'	30	3870.756883	5.41E-04	16
0	0	0	1	0	1	15	6	s	E'	38	3870.997845	1.78E-03	2
1	0	0	0	0	0	7	2	s	E'	68	3871.25086	5.75E-04	11
1	0	0	0	0	0	7	2	a	E"	68	3872.504423	5.66E-04	14
0	1	0	1	0	1	12	8	a	A2"	28	3873.396006	6.11E-04	6
0	0	0	2	0	2	9	9	s	E"	56	3873.884084	1.08E-03	2
0	0	0	2	0	0	9	8	s	E'	54	3873.931411	5.92E-04	4
0	1	0	0	0	0	17	4	a	E"	27	3874.682139	6.01E-04	6
0	2	0	0	0	0	15	6	s	A2'	21	3876.010702	1.11E-03	5
0	1	0	1	0	1	13	12	a	E"	50	3876.827417	6.97E-03	2
0	0	0	1	0	1	18	17	s	A2"	11	3877.43954	7.32E-04	1
0	0	0	2	0	2	9	9	a	E'	55	3878.024218	5.31E-04	1
0	0	0	1	0	1	18	17	a	A2'	11	3879.265144	1.24E-03	3
0	1	0	1	0	1	11	1	s	E"	57	3879.948329	5.20E-04	15
0	2	0	0	0	0	17	14	s	E'	29	3880.15038	1.12E-03	7
0	0	0	1	0	1	15	6	a	E"	38	3880.568542	1.08E-03	6
0	3	0	0	0	0	10	3	a	A2'	26	3881.722886	5.20E-04	14
1	0	0	0	0	0	7	1	s	E"	69	3882.179677	5.66E-04	10
0	1	0	1	0	1	11	2	a	E"	58	3882.292302	6.18E-04	1
0	1	0	0	0	0	20	18	a	A2"	5	3883.122806	5.40E-03	14
1	0	0	0	0	0	7	1	a	E'	69	3883.471123	5.75E-04	9
0	1	0	1	0	1	12	8	s	E'	52	3883.68304	6.38E-04	10
0	0	0	0	0	0	20	7	s	E"	12	3885.517033	1.24E-03	4
0	0	0	0	0	0	20	7	a	E'	12	3885.605906	1.18E-03	3
1	0	0	0	0	0	7	0	s	A2'	37	3885.824891	5.66E-04	9
0	0	0	0	0	0	21	13	s	E"	6	3886.130406	1.28E-03	4
0	0	0	0	0	0	21	13	a	E'	6	3886.324625	1.29E-03	4
0	2	0	0	0	0	14	2	a	E"	50	3887.909849	1.08E-03	3
0	0	0	1	0	1	15	6	a	E"	39	3888.79898	1.08E-03	17
0	1	0	1	0	1	11	0	s	E'	58	3889.650574	5.30E-04	20
0	0	0	1	0	1	15	6	s	E'	39	3889.656523	1.25E-03	5
0	0	0	1	0	1	17	14	s	A2'	13	3890.119681	6.81E-04	4
0	0	0	2	0	0	8	4	s	E'	61	3890.459869	5.75E-04	7
0	1	0	0	0	0	17	3	s	A2"	13	3890.624813	1.28E-03	7
0	1	0	1	0	1	11	2	a	A2"	27	3891.819624	5.30E-04	9
0	0	0	1	0	1	17	14	a	A2"	14	3892.687297	6.06E-04	6
0	0	0	2	0	2	8	4	s	A2'	26	3893.698467	5.83E-04	8
0	3	0	0	0	0	14	12	s	A2'	24	3894.311078	1.08E-03	3
0	2	0	1	0	1	7	7	a	A2'	38	3895.509	1.00E-02	1
0	0	0	0	0	0	22	17	s	E"	4	3895.895288	5.57E-02	4
0	0	0	0	0	0	22	17	a	E'	4	3896.307267	5.16E-02	4
0	0	0	2	0	2	10	10	s	A2'	27	3896.636732	6.01E-04	4
0	3	0	0	0	0	10	2	a	E"	56	3896.720771	5.20E-04	15
0	0	0	2	0	2	8	4	a	A2"	30	3896.820991	5.75E-04	11
0	0	1	0	1	0	7	5	s	E"	71	3897.466533	5.66E-04	15
0	3	0	0	0	0	13	8	s	E'	50	3897.492191	7.02E-04	5
0	0	1	0	1	0	7	5	a	E'	70	3897.79899	5.75E-04	15
0	1	0	0	0	0	17	3	a	A2'	14	3898.136005	9.64E-04	6
0	0	0	2	0	2	10	10	a	A2"	30	3898.150835	5.92E-04	3
0	2	0	0	0	0	14	1	a	E'	51	3898.239962	1.12E-03	6
0	0	0	2	0	2	8	5	s	A2"	31	3899.104639	5.75E-04	7
0	1	0	1	0	1	13	11	a	A2'	27	3900.776739	1.00E-02	2
0	0	0	2	0	0	8	4	a	E"	61	3901.282514	5.83E-04	6
0	2	0	0	0	0	14	0	a	A2"	26	3901.682491	8.20E-04	6
0	0	1	0	1	0	7	5	s	A2"	32	3903.580636	5.75E-04	17
0	0	1	0	1	0	7	5	a	A2'	39	3903.836444	5.66E-04	15
0	2	0	1	0	1	10	10	s	A2'	28	3904.52416	1.00E-02	1
0	3	0	0	0	0	10	1	a	E'	57	3905.735058	5.31E-04	10
0	1	0	1	0	1	12	7	s	E"	52	3906.777957	5.40E-04	6
0	1	0	0	0	0	17	2	s	E'	30	3907.630548	8.55E-04	7
0	1	0	1	0	1	11	1	a	E'	59	3907.839679	5.30E-04	8
0	2	0	0	0	0	16	13	a	E'	32	3907.872414	1.09E-03	4
0	2	0	0	0	0	15	9	a	A2'	22	3907.990335	1.01E-03	8
0	3	0	0	0	0	12	12	a	A2"	29	3908.067879	5.51E-04	9
0	0	0	1	0	1	16	11	a	E'	33	3908.389331	1.57E-03	4
0	3	0	0	0	0	10	0	a	A2"	31	3908.743237	5.10E-04	13
0	0	0	1	0	1	16	11	s	E"	34	3911.365267	1.34E-03	3
1	0	0	0	0	0	8	6	s	A2'	28	3911.715551	5.83E-04	14
1	0	0	0	0	0	8	6	a	A2"	32	3912.924704	5.75E-04	15
0	0	1	0	1	0	8	8	s	E'	62	3914.356857	5.75E-04	12
0	0	1	0	1	0	8	8	a	E"	62	3914.744348	5.83E-04	11
0	1	0	0	0	0	17	2	a	E"	28	3915.098993	7.25E-04	7
0	0	0	1	0	1	15	5	s	A2"	21	3916.14233	1.87E-03	2
0	1	0	0	0	0	18	10	s	E'	20	3917.375366	9.85E-04	9
0	1	0	1	0	1	11	0	a	E"	59	3917.650015	5.20E-04	5
0	1	0	0	0	0	17	1	s	E"	29	3917.983915	9.14E-04	7
0	2	0	0	0	0	15	5	s	E"	40	3919.064551	1.08E-03	3
0	3	0	0	0	0	11	8	a	E"	60	3920.685486	5.21E-04	14
0	1	0	1	0	1	11	1	a	A2'	31	3920.911413	5.20E-04	6
0	0	0	2	0	0	8	2	a	E"	63	3921.274448	5.01E-03	1
0	1	0	0	0	0	17	0	s	A2'	15	3921.335896	9.85E-04	8
1	0	0	0	0	0	9	9	s	A2"	27	3921.959466	5.92E-04	6
0	0	0	2	0	0	8	3	s	A2"	33	3922.059208	5.75E-04	16
1	0	0	0	0	0	9	9	a	A2'	31	3923.262916	6.01E-04	6
0	0	0	1	0	1	15	5	a	E'	40	3923.681971	8.98E-04	9
0	0	1	0	1	0	8	8	s	A2'	30	3923.715746	5.83E-04	7
0	0	1	0	1	0	8	8	a	A2"	34	3923.917997	5.75E-04	9
0	0	0	2	0	0	8	2	s	E'	64	3924.036698	5.01E-03	3
0	0	0	1	0	1	15	5	s	E"	41	3924.210658	1.07E-03	9
0	1	0	0	0	0	17	1	a	E'	31	3925.283349	9.46E-04	6
0	0	0	2	0	2	9	7	s	A2"	28	3925.342594	5.92E-04	10
0	0	0	2	0	2	9	7	a	A2'	32	3927.10063	6.78E-04	7
0	0	0	0	0	0	20	6	s	A2'	6	3927.57773	1.42E-03	4
0	0	0	1	0	1	15	5	a	A2'	23	3927.642197	1.08E-03	21
0	0	0	0	0	0	20	6	a	A2"	6	3927.656236	1.15E-03	7
0	0	0	2	0	0	10	10	s	E'	58	3928.095418	5.31E-04	1
0	0	1	0	1	0	7	4	s	A2'	40	3929.46715	5.66E-04	17
0	0	0	2	0	2	8	3	s	E"	64	3929.530901	5.83E-04	4
0	0	1	0	1	0	7	4	a	A2"	33	3929.637422	5.75E-04	19
0	1	0	0	0	0	18	10	a	E"	21	3930.081968	9.91E-04	9
0	2	0	0	0	0	17	16	a	E"	30	3931.07804	1.67E-03	4
0	0	0	2	0	0	8	3	a	A2'	31	3931.470669	5.01E-03	5
0	0	0	1	0	1	16	10	s	E'	34	3931.676294	1.47E-03	6
0	4	0	0	0	0	7	3	s	A2"	34	3932.564782	2.02E-03	2
0	0	0	2	0	2	8	3	a	E'	66	3933.216425	5.75E-04	9
0	0	1	0	1	0	7	4	s	E'	72	3934.422294	5.75E-04	13
0	2	0	1	0	1	8	1	s	A2"	35	3934.545187	5.01E-03	1
0	0	1	0	1	0	7	4	a	E"	73	3934.654309	5.66E-04	12
0	1	0	1	0	1	12	7	a	E'	53	3934.816729	5.31E-04	8
0	0	0	2	0	0	9	7	s	E"	58	3936.607044	5.83E-04	6
0	0	0	1	0	1	16	10	a	E"	35	3936.710701	9.76E-04	5
0	1	0	0	0	0	19	14	s	E'	17	3937.296781	9.88E-04	8
0	2	0	0	0	0	16	10	s	E'	35	3937.723863	1.14E-03	3
0	4	0	0	0	0	8	8	s	E'	67	3938.072636	1.00E-02	1
0	0	0	2	0	0	8	1	s	E"	66	3938.521368	5.83E-04	4
0	0	0	2	0	2	9	8	s	A2'	33	3940.961912	6.01E-04	3
0	1	0	1	0	1	12	7	s	A2"	30	3941.496015	5.39E-04	26
0	0	0	2	0	0	8	1	a	E'	68	3944.383951	4.24E-04	3
0	4	0	0	0	0	7	2	s	E'	73	3945.306463	1.00E-02	1
0	0	0	2	0	2	9	8	a	A2"	29	3945.412743	5.92E-04	7
0	0	0	2	0	2	8	4	s	E'	69	3948.031039	5.75E-04	8
0	3	0	0	0	0	13	7	s	E"	52	3948.629879	6.89E-04	7
0	0	0	1	0	1	15	4	a	A2"	22	3950.936734	1.16E-03	6
0	0	0	1	0	1	15	4	s	A2'	24	3951.335163	1.08E-03	15
1	0	0	0	0	0	8	5	s	E"	67	3951.965435	5.83E-04	12
0	0	0	1	0	1	15	4	s	E'	41	3953.121836	1.07E-03	6
0	2	0	0	0	0	15	4	s	E'	42	3953.628536	2.05E-03	1
1	0	0	0	0	0	8	5	a	E'	70	3953.693504	5.75E-04	16
0	0	1	0	1	0	7	3	s	E"	76	3954.394401	5.66E-04	12
0	0	1	0	1	0	7	3	a	E'	74	3954.707029	5.75E-04	18
0	0	0	2	0	2	8	4	a	E"	68	3956.130084	5.00E-04	3
0	0	0	2	0	2	8	2	s	E'	71	3956.443708	5.75E-04	7
0	1	0	1	0	1	14	14	a	E"	52	3956.622393	1.00E-02	2
0	1	0	0	0	0	19	14	a	E"	18	3958.123725	8.26E-04	6
0	0	1	0	1	0	7	3	s	E"	77	3958.167569	5.66E-04	14
0	0	1	0	1	0	7	3	a	E'	75	3958.397384	5.75E-04	12
0	0	0	2	0	2	8	2	a	E"	69	3960.602157	5.83E-04	7
0	1	0	1	0	1	12	6	s	E'	54	3962.150092	7.35E-04	1
0	2	0	0	0	0	15	3	s	E"	42	3962.747587	1.08E-03	5
0	0	0	0	0	0	20	5	s	E"	13	3963.00329	1.31E-03	4
0	0	0	0	0	0	20	5	a	E'	13	3963.074247	1.86E-03	4
0	3	0	0	0	0	11	7	a	E'	60	3965.061843	5.30E-04	14
0	2	0	0	0	0	15	8	a	E"	43	3967.564433	1.08E-03	5
0	0	0	2	0	2	8	3	s	E"	70	3967.761408	2.05E-03	1
0	0	1	0	1	0	8	7	s	A2"	38	3967.791537	5.75E-04	9
0	0	1	0	1	0	8	7	a	A2'	32	3968.118251	5.83E-04	11
0	0	0	1	0	1	17	14	a	E"	31	3968.4678	1.79E-03	2
0	0	0	0	0	0	21	12	s	A2'	5	3969.490304	1.13E-03	5
0	0	0	0	0	0	21	12	a	A2"	5	3969.647413	1.13E-03	6
0	1	0	1	0	1	12	7	a	A2'	26	3971.000532	5.40E-04	2
0	0	0	1	0	1	15	3	a	E'	43	3971.258579	1.13E-03	2
0	0	1	0	1	0	7	2	s	E'	76	3972.327238	5.75E-04	13
0	0	1	0	1	0	7	2	a	E"	78	3972.611133	5.66E-04	12
0	0	0	1	0	1	17	14	s	E'	32	3973.140725	1.16E-03	5
0	3	0	0	0	0	12	11	a	E'	55	3974.051952	6.82E-04	13
0	0	0	2	0	2	8	3	a	E'	72	3974.447325	5.75E-04	11
0	0	0	1	0	1	15	4	a	E"	44	3974.682256	1.66E-03	3
0	0	0	2	0	2	8	1	s	A2"	39	3974.840791	5.75E-04	8
0	0	1	0	1	0	7	2	s	A2'	43	3974.980914	5.66E-04	20
0	0	0	2	0	2	8	2	s	A2'	33	3974.986284	1.04E-03	4
0	0	1	0	1	0	7	2	a	A2"	35	3975.008177	5.75E-04	13
0	0	1	0	1	0	8	7	s	E"	72	3976.186689	5.84E-04	10
0	0	1	0	1	0	8	7	a	E'	73	3976.4072	5.75E-04	11
0	0	0	1	0	1	18	17	s	E"	22	3977.042808	1.79E-03	3
0	1	0	0	0	0	20	17	s	E"	14	3978.044944	4.71E-02	10
0	0	0	1	0	1	15	2	s	E'	44	3978.936405	1.39E-03	2
0	0	0	2	0	2	9	6	s	E'	59	3982.048638	3.80E-04	6
0	0	0	1	0	1	16	10	a	A2"	18	3983.248292	3.92E-02	2
0	0	1	0	1	0	7	1	s	A2"	36	3983.344971	5.75E-04	8
0	0	1	0	1	0	7	1	a	A2'	44	3983.601397	5.66E-04	12
1	0	0	0	0	0	9	8	a	E"	59	3983.780519	5.84E-04	7
0	1	0	0	0	0	18	9	s	A2"	12	3984.385097	7.21E-04	10
0	0	1	0	1	0	7	1	s	E"	80	3984.620578	5.66E-04	14
0	0	1	0	1	0	7	1	a	E'	78	3984.858826	5.75E-04	18
1	0	0	0	0	0	8	4	s	E'	74	3984.896757	5.75E-04	12
0	1	0	1	0	1	14	13	a	E'	52	3985.415954	1.00E-02	1
0	0	0	1	0	1	16	10	s	A2'	17	3985.598048	1.08E-03	5
0	0	0	2	0	2	8	0	s	E'	75	3985.964671	5.75E-04	7
1	0	0	0	0	0	8	4	a	E"	73	3986.472728	5.83E-04	12
0	0	1	0	1	0	7	0	s	E'	79	3987.434111	5.75E-04	15
0	0	1	0	1	0	7	0	a	E"	81	3987.681252	5.66E-04	13
1	0	0	0	0	0	9	8	s	E'	60	3987.896379	5.92E-04	6
0	1	0	1	0	1	12	6	a	E"	54	3988.381493	5.40E-04	6
0	0	0	2	0	2	8	1	s	E"	74	3988.767758	5.83E-04	6
0	0	0	2	0	2	9	6	a	E"	60	3989.866037	5.84E-04	13
0	1	0	1	0	1	12	6	s	E'	56	3990.304155	5.62E-04	3
0	2	0	0	0	0	18	16	s	E'	22	3990.352372	1.83E-03	5
0	2	0	1	0	1	11	11	s	A2"	28	3990.400903	1.00E-02	1
0	0	0	2	0	0	9	6	s	A2'	34	3990.601657	5.83E-04	2
0	0	0	1	0	1	15	3	s	E"	46	3990.712885	6.77E-03	2
0	0	0	0	0	0	20	4	s	E'	14	3991.878198	1.16E-03	4
0	0	0	0	0	0	20	4	a	E"	15	3991.94219	1.34E-03	4
0	0	0	2	0	2	8	0	a	E"	75	3992.952103	5.83E-04	8
0	2	0	0	0	0	17	13	s	E"	32	3993.189922	1.10E-03	3
0	3	0	0	0	0	13	6	s	A2'	28	3993.21497	7.93E-04	6
0	2	0	0	0	0	16	12	a	A2"	19	3994.825716	1.09E-03	6
0	1	0	0	0	0	18	9	a	A2'	12	3995.440301	7.87E-04	10
0	0	0	1	0	1	17	13	s	E"	33	3996.686609	1.29E-03	4
0	0	0	2	0	2	8	2	a	A2"	40	3996.889821	5.75E-04	8
0	0	0	2	0	2	8	1	a	E'	76	3997.127594	5.75E-04	7
0	0	0	2	0	2	9	7	s	E"	61	3997.832066	2.03E-03	3
0	0	0	1	0	1	17	13	a	E'	33	3999.923256	1.20E-03	4
0	2	0	0	0	0	15	2	s	E'	45	4000.577289	1.13E-03	3
0	2	0	1	0	1	8	8	a	E"	76	4001.1703	1.00E-02	1
0	0	0	1	0	1	15	3	a	E'	46	4003.017081	1.09E-03	4
0	3	0	0	0	0	11	6	a	A2"	29	4003.750277	4.80E-04	18
0	1	0	1	0	1	13	10	s	A2'	29	4003.804337	1.10E-03	12
0	0	0	2	0	2	10	10	s	E'	60	4004.687216	6.10E-04	4
0	1	0	1	0	1	14	13	s	A2"	27	4004.770727	5.60E-04	1
0	0	0	1	0	1	16	9	s	E"	36	4006.497415	1.37E-03	5
0	0	0	2	0	0	10	9	s	A2"	32	4008.208763	5.92E-04	6
0	1	0	1	0	1	12	5	s	A2"	31	4009.38756	1.08E-03	17
0	0	0	0	0	0	22	16	s	E'	5	4009.528997	2.12E-03	3
0	0	0	0	0	0	22	16	a	E"	5	4009.839123	1.69E-03	5
1	0	0	0	0	0	8	3	s	A2"	41	4010.40219	5.75E-04	12
0	1	0	0	0	0	20	17	a	E'	15	4010.478434	4.21E-02	6
0	0	0	1	0	1	15	2	s	A2'	25	4010.919698	1.16E-03	2
0	2	0	0	0	0	15	1	s	E"	48	4011.69733	1.89E-03	2
0	0	0	1	0	1	18	16	a	E"	23	4012.081801	4.71E-02	2
1	0	0	0	0	0	8	3	a	A2'	36	4012.084349	5.83E-04	15
0	0	0	1	0	1	16	9	a	E'	36	4012.808689	1.14E-03	3
0	0	1	0	1	0	8	6	s	E'	78	4013.897182	5.75E-04	11
0	0	0	0	0	0	20	3	s	A2"	7	4013.953336	5.33E-02	3
0	0	1	0	1	0	8	6	a	E"	77	4014.147414	5.83E-04	11
0	0	0	0	0	0	20	3	a	A2'	7	4014.659557	3.08E-03	4
0	2	0	0	0	0	16	9	s	A2"	20	4015.214551	1.12E-03	6
0	2	0	0	0	0	15	0	s	A2'	26	4016.30078	8.07E-03	5
0	2	0	0	0	0	15	7	a	E'	48	4019.329096	1.09E-03	5
0	0	1	0	1	0	8	6	s	E'	79	4021.252285	5.75E-04	11
0	0	1	0	1	0	8	6	a	E"	78	4021.47464	5.83E-04	11
0	3	0	1	0	1	1	1	s	A2"	6	4025.917333	3.00E-03	1
1	0	0	0	0	0	8	2	s	E'	80	4028.599413	5.75E-04	9
0	0	0	1	0	1	15	2	a	A2"	25	4028.871943	1.17E-03	3
