C.1	C.2       	C.3    	C.4       	C.5               	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
1	3939.42400	0.00025	8.0768E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	11	5	6	6	157	0	0	0	0	0	0	1	5	12	5	6	3	5
1	3939.87612	0.00013	1.7412E-25	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	15	15	5	5	85	0	0	0	0	0	0	1	5	16	15	4	2	1
1	3939.92013	0.00002	1.0917E-23	1200_00_sA1'<-0100	1	1	2	0	0	0	0	0	1	4	1	6	6	100	0	1	0	0	0	0	1	5	5	1	6	3	8
1	3940.50103	     	2.4125E-25																												
1	3940.60250	     	5.0559E-25																												
1	3940.65348	     	4.4265E-25																												
1	3940.75761	     	1.1538E-25																												
1	3940.83225	     	7.5943E-25																												
1	3941.13081	0.00002	6.4615E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	5	4	3	3	62	0	0	0	0	0	0	1	5	5	2	3	6	3
1	3941.24146	     	2.8531E-25																												
1	3941.70076	     	1.9091E-25																												
1	3941.74895	0.00001	1.2461E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	10	3	6	120	0	0	0	0	0	0	0	1	11	10	3	3	2
1	3941.82064	     	1.6993E-25																												
1	3941.90741	     	1.9720E-25																												
1	3942.01983	     	3.7132E-25																												
1	3942.12908	0.00020	5.3706E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	5	6	2	84	0	0	0	0	0	0	0	1	12	3	5	5	4
1	3942.37915	     	2.9959E-24																												
1	3942.81261	0.00023	6.1887E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	10	1	6	6	148	0	0	0	0	0	0	1	5	11	1	6	3	8
1	3943.16014	     	1.6867E-24																												
1	3943.37892	0.00006	2.4567E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	5	5	6	3	63	0	0	0	0	0	0	0	1	6	5	6	6	1
1	3943.41210	     	3.1258E-25																												
1	3943.42675	0.00035	3.7342E-25	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	8	3	4	2	49	0	0	0	0	0	0	1	5	9	6	1	5	2
1	3943.78272	     	2.6014E-25																												
1	3943.83465	0.00007	1.0783E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	8	5	6	5	58	0	0	0	0	0	0	1	5	9	3	4	2	3
1	3943.92536	0.00003	6.4662E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	6	2	2	65	0	0	0	0	0	0	1	5	10	6	1	5	2
1	3944.00560	0.00001	2.1315E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	2	1	6	5	17	0	0	0	0	0	0	0	1	3	0	2	2	2
1	3944.42673	0.00005	1.9448E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	8	4	3	2	51	0	0	0	0	0	0	0	1	9	3	5	5	3
1	3944.45556	0.00001	1.1245E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	6	5	6	6	79	0	0	0	0	0	0	0	1	7	4	3	3	3
1	3944.56834	0.00082	2.5594E-25	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	11	7	6	3	158	0	0	0	0	0	0	1	5	12	4	3	6	6
1	3944.73578	     	1.8671E-25																												
1	3944.78052	     	1.7412E-25																												
1	3945.04843	     	4.6363E-25																												
1	3945.26227	     	1.6993E-25																												
1	3945.30323	     	2.1188E-25																												
1	3945.47227	0.00009	1.0091E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	10	5	6	6	139	0	0	0	0	0	0	1	5	11	5	6	3	5
1	3945.72318	     	3.7132E-25																												
1	3945.91788	0.00042	9.7459E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	4	0	1	5	30	0	0	0	0	0	0	0	1	5	0	2	2	2
1	3945.95880	0.00028	3.9020E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	5	2	3	3	175	0	2	0	0	0	0	1	5	4	2	3	6	15
1	3945.96524	     	1.5881E-24																												
1	3946.05251	0.00098	6.6503E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	5	1	6	6	178	0	2	0	0	0	0	1	5	4	1	6	3	15
1	3946.15466	0.00044	3.0000E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	10	3	5	6	147	0	0	0	0	0	0	0	1	11	2	3	3	7
1	3946.37974	0.00008	9.2517E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	9	4	3	3	127	0	0	0	0	0	0	1	5	10	2	3	6	6
1	3946.53252	0.00008	3.7552E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	4	4	3	3	51	0	0	0	0	0	0	1	5	4	2	3	6	2
1	3946.55362	     	4.2587E-25																												
1	3946.86291	0.00013	6.2543E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	4	1	6	3	54	0	0	0	0	0	0	0	1	5	1	6	6	4
1	3947.11985	0.00005	4.7583E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	7	7	6	6	86	0	0	0	0	0	0	1	5	8	7	6	3	2
1	3947.62404	0.00073	7.9510E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	5	3	5	5	80	0	2	0	0	0	0	1	5	4	3	4	2	6
1	3947.93538	0.00048	2.7482E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	5	4	3	3	170	0	2	0	0	0	0	1	5	4	4	3	6	14
1	3948.22243	     	1.2441E-24																												
1	3948.42332	0.00006	7.9150E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	2	0	1	3	30	0	0	0	0	0	0	0	1	3	1	6	6	2
1	3948.42486	0.00031	6.6850E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	9	5	6	3	123	0	0	0	0	0	0	1	5	10	4	3	6	5
1	3948.50219	     	3.2700E-25																												
1	3948.71716	0.00019	5.4800E-25	1100_00_aA2"<-0000	1	1	1	0	0	0	0	1	5	10	8	3	6	140	0	0	0	0	0	0	1	5	11	5	6	3	5
1	3949.23063	     	7.9090E-25																												
1	3949.75161	0.00005	5.8409E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	4	2	3	6	54	0	0	0	0	0	0	0	1	5	2	3	3	3
1	3949.77161	0.00021	1.1538E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	8	2	3	2	47	0	0	0	0	0	0	1	5	8	0	1	5	3
1	3950.16478	0.00031	2.7272E-25	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	10	7	6	6	143	0	0	0	0	0	0	0	1	11	4	3	3	6
1	3950.24419	     	1.8251E-25																												
1	3950.32167	     	1.6154E-25																												
1	3950.90987	     	6.9020E-25																												
1	3950.91525	0.00006	3.2350E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	9	4	2	59	0	0	0	0	0	0	0	1	11	9	5	5	1
1	3951.05880	0.00002	6.5873E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	12	6	1	5	90	0	0	0	0	0	0	0	1	13	6	2	2	3
1	3951.29324	0.00011	5.0769E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	10	3	5	5	75	0	0	0	0	0	0	1	5	11	3	4	2	3
1	3951.39567	0.00018	3.3986E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	5	6	3	160	0	0	0	0	0	0	1	5	12	4	3	6	6
1	3951.51981	     	8.3076E-25																												
1	3951.84449	0.00002	1.1362E-23	1200_00_sA1'<-0100	1	1	2	0	0	0	0	0	1	3	3	5	5	36	0	1	0	0	0	0	1	5	4	3	4	2	2
1	3951.93895	     	1.4685E-25																												
1	3952.17818	0.00008	9.3996E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	6	2	2	50	0	0	0	0	0	0	1	5	9	6	1	5	2
1	3952.18167	     	2.4483E-24																												
1	3953.05067	0.00018	2.7399E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	0	2	2	69	0	0	0	0	0	0	1	5	10	0	1	5	4
1	3953.37707		2.2028E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	8	7	6	5	50	0	0	0	0	0	0	1	5	9	9	4	2	1
1	3953.75181	     	1.9510E-25																												
1	3953.79126	     	5.8740E-25																												
1	3953.93812	0.00044	2.3286E-25	0011_11_aA2"<-0100	1	0	0	1	1	1	1	1	5	9	6	1	5	110	0	1	0	0	0	0	0	1	10	6	2	2	5
1	3953.95396	0.00022	4.3426E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	11	3	4	2	88	0	0	0	0	0	0	1	5	12	0	1	5	5
1	3954.02065	0.00017	7.5733E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	9	3	4	6	130	0	0	0	0	0	0	0	1	10	2	3	3	6
1	3954.04839	0.00001	3.5015E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	7	4	3	2	51	0	0	0	0	0	0	0	1	8	3	5	5	2
1	3954.25350	0.00020	1.0028E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	7	5	6	5	45	0	0	0	0	0	0	1	5	8	3	4	2	2
1	3954.71935	     	1.9510E-25																												
1	3954.75558	0.00001	9.8676E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	4	3	4	2	24	0	0	0	0	0	0	0	1	5	3	5	5	1
1	3954.81646	0.00009	3.3483E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	5	6	6	123	0	0	0	0	0	0	1	5	10	5	6	3	4
1	3954.95799	0.00002	1.2518E-23	1200_00_sA1'<-0100	1	1	2	0	0	0	0	0	1	3	2	3	3	77	0	1	0	0	0	0	1	5	4	2	3	6	6
1	3954.99988	0.00000	9.9230E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	11	7	6	3	150	0	0	0	0	0	0	0	1	12	7	6	6	4
1	3955.09418	0.00073	1.4916E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	1	6	6	131	0	0	0	0	0	0	1	5	10	1	6	3	7
1	3955.43767	0.00003	2.4252E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	3	1	6	5	18	0	0	0	0	0	0	1	5	4	3	4	2	1
1	3955.48892	     	1.4265E-25																												
1	3955.49979	0.00000	9.1678E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	5	3	4	6	63	0	0	0	0	0	0	1	5	5	1	6	3	4
1	3955.91414	     	2.2028E-25																												
1	3956.23006	     	3.2727E-25																												
1	3956.28542	0.00004	8.3534E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	5	5	6	6	67	0	0	0	0	0	0	0	1	6	4	3	3	2
1	3956.28548		3.9466E-25	0011_11_aA2"<-0100	1	0	0	1	1	1	1	1	5	8	0	1	5	117	0	1	0	0	0	0	0	1	9	0	2	2	8
1	3956.62001	0.00008	1.8231E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	10	4	3	3	142	0	0	0	0	0	0	1	5	11	4	3	6	6
1	3956.81089	0.00002	1.4581E-23	1200_00_sA1'<-0100	1	1	2	0	0	0	0	0	1	3	1	6	6	78	0	1	0	0	0	0	1	5	4	1	6	3	6
1	3957.26184	0.00018	2.4335E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	5	1	6	6	65	0	0	0	0	0	0	1	5	6	5	6	3	1
1	3957.42678	0.00009	3.0502E-23	1200_00_sA1'<-0100	1	1	2	0	0	0	0	0	1	3	0	2	2	45	0	1	0	0	0	0	1	5	4	0	1	5	4
1	3957.44928	     	4.0908E-25																												
1	3957.48276		1.3972E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	7	6	1	3	84	0	0	0	0	0	0	1	5	8	8	3	6	1
1	3957.57662	0.00103	2.9580E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	9	5	6	5	53	0	0	0	0	0	0	1	5	10	9	4	2	1
1	3957.79816	0.00008	5.6223E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	7	6	1	6	93	0	0	0	0	0	0	1	5	8	5	6	3	3
1	3958.03672	0.00029	3.9650E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	6	2	3	2	35	0	0	0	0	0	0	1	5	7	6	1	5	1
1	3958.13669	     	2.1398E-25																												
1	3958.40190	0.00016	1.7413E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	8	4	3	3	114	0	0	0	0	0	0	1	5	9	2	3	6	5
1	3958.41792	0.00033	8.4545E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	4	3	5	77	0	0	0	0	0	0	1	5	12	3	4	2	4
1	3958.63429	0.00070	2.7062E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	11	0	2	2	86	0	0	0	0	0	0	0	1	12	3	5	5	4
1	3958.76071	0.00025	2.8531E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	12	4	3	5	95	0	0	0	0	0	0	1	5	13	3	4	2	4
1	3958.77619	0.00006	6.9859E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	2	0	1	3	30	0	0	0	0	0	0	1	5	3	2	3	6	1
1	3958.85762	0.00028	5.4045E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	2	2	3	2	11	0	0	0	0	0	0	0	1	3	3	5	5	1
1	3958.94659	     	1.9091E-25																												
1	3958.99430	0.00006	9.5873E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	10	5	6	2	69	0	0	0	0	0	0	0	1	11	3	5	5	3
1	3959.33903	0.00001	2.3119E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	8	3	6	130	0	0	0	0	0	0	0	1	11	8	3	3	3
1	3959.67744	0.00003	1.1119E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	4	3	3	111	0	0	0	0	0	0	1	5	9	4	3	6	4
1	3959.75107	     	1.4853E-24																												
1	3960.30725	0.00034	2.0203E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	3	5	5	61	0	0	0	0	0	0	1	5	10	3	4	2	3
1	3960.68726	0.00014	7.6782E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	6	3	5	5	46	0	0	0	0	0	0	0	1	7	0	2	2	3
1	3960.84973	0.00000	1.7163E-23	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	7	6	2	2	49	0	0	0	0	0	0	1	5	8	6	1	5	1
1	3961.06431	0.00004	9.1468E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	4	3	5	6	50	0	0	0	0	0	0	1	5	4	1	6	3	3
1	3961.54082		1.4119E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	6	5	6	6	72	0	0	0	0	0	0	1	5	7	7	6	3	1
1	3961.93304	     	4.0069E-25																												
1	3962.09122	0.00007	1.7727E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	11	6	1	5	74	0	0	0	0	0	0	0	1	12	6	2	2	3
1	3962.17835	0.00005	3.4910E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	4	4	3	6	53	0	0	0	0	0	0	0	1	5	4	3	3	2
1	3962.41303	     	4.8880E-25																												
1	3962.56499	     	1.9300E-25																												
1	3962.60992	0.00008	7.8880E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	10	2	3	3	149	0	0	0	0	0	0	0	1	11	1	6	6	8
1	3962.69081	0.00020	1.7497E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	8	3	4	6	113	0	0	0	0	0	0	0	1	9	2	3	3	5
1	3963.23102	0.00011	5.2237E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	9	6	1	6	125	0	0	0	0	0	0	0	1	10	4	3	3	5
1	3963.27600		5.1398E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	6	1	6	6	208	0	2	0	0	0	0	1	5	5	1	6	3	19
1	3963.39349	     	2.4545E-25																												
1	3963.48980		5.3915E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	6	2	3	3	206	0	2	0	0	0	0	1	5	5	2	3	6	19
1	3963.69141	0.00009	6.9110E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	5	6	6	109	0	0	0	0	0	0	1	5	9	5	6	3	3
1	3963.75648	0.00147	8.6013E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	6	3	5	5	108	0	2	0	0	0	0	1	5	5	3	4	2	10
1	3964.17195	0.00001	5.6856E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	9	9	4	2	59	0	0	0	0	0	0	0	1	10	9	5	5	1
1	3964.34817	0.00043	2.0979E-25	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	14	14	3	3	169	0	0	0	0	0	0	1	5	15	14	3	6	1
1	3964.37179	0.00029	3.7931E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	6	2	3	2	35	0	0	0	0	0	0	1	5	6	0	1	5	3
1	3964.49795	     	3.3776E-25																												
1	3964.79774	0.00010	4.9471E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	6	4	3	2	38	0	0	0	0	0	0	0	1	7	3	5	5	2
1	3964.91543	     	1.2797E-25																												
1	3964.95482	0.00007	5.9580E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	6	5	6	5	45	0	0	0	0	0	0	1	5	7	3	4	2	2
1	3965.14838		5.1817E-25	1300_00_sA1'<-0200	1	1	3	0	0	0	0	0	1	6	4	3	3	202	0	2	0	0	0	0	1	5	5	4	3	6	18
1	3965.45857	     	4.3845E-25																												
1	3965.54376	0.00013	3.3441E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	5	4	3	2	34	0	0	0	0	0	0	1	5	6	6	1	5	1
1	3965.57126	     	2.6853E-25																												
1	3965.88096	0.00025	3.5728E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	4	3	3	125	0	0	0	0	0	0	1	5	10	4	3	6	5
1	3966.09845	     	2.5384E-25																												
1	3966.17560	0.00073	2.7272E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	1	6	6	131	0	0	0	0	0	0	0	1	10	2	3	3	6
1	3966.49726	0.00133	7.4475E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	2	3	6	149	0	0	0	0	0	0	0	1	11	2	3	3	7
1	3966.52054	     	1.7202E-25																												
1	3966.75061	     	2.2237E-25																												
1	3966.97175	0.00005	2.2699E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	7	6	3	134	0	0	0	0	0	0	0	1	11	7	6	6	4
1	3967.67841	     	1.8671E-25																												
1	3967.85343	0.00018	3.2812E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	1	6	6	115	0	0	0	0	0	0	1	5	9	1	6	3	6
1	3968.07382	     	1.6363E-25																												
1	3968.08723	0.00033	4.1118E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	2	3	3	116	0	0	0	0	0	0	0	1	9	1	6	6	6
1	3968.17103	     	2.5594E-25																												
1	3968.40341	0.00082	9.1048E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	11	5	6	3	157	0	0	0	0	0	0	0	1	12	5	6	6	5
1	3968.80232	0.00087	2.8741E-25	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	14	13	6	6	172	0	0	0	0	0	0	1	5	15	13	6	3	2
1	3968.94388	     	2.0559E-25																												
1	3969.18979	0.00077	2.2511E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	10	4	3	5	76	0	0	0	0	0	0	1	5	11	3	4	2	3
1	3969.42108	     	4.4475E-25																												
1	3969.44864	     	1.3216E-25																												
1	3969.47613		1.4484E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	4	3	4	6	51	0	0	0	0	0	0	1	5	5	5	6	3	1
1	3969.47614		3.1157E-25	0401_01_sE'<-0100	1	0	4	0	1	0	1	0	3	6	1	6	5	88	0	1	0	0	0	0	0	1	7	0	2	2	6
1	3969.53181	     	1.5105E-25																												
1	3969.56672	0.00009	9.8601E-25	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	9	2	3	3	130	0	0	0	0	0	0	1	5	10	2	3	6	6
1	3969.87191	0.00001	1.7584E-23	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	6	6	2	2	36	0	0	0	0	0	0	1	5	7	6	1	5	1
1	3970.28355	0.00057	5.8241E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	8	3	5	5	59	0	0	0	0	0	0	1	5	9	3	4	2	3
1	3970.52563	0.00005	2.9539E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	7	4	3	3	98	0	0	0	0	0	0	1	5	8	2	3	6	5
1	3970.55141	0.00045	1.1454E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	9	2	3	3	131	0	0	0	0	0	0	0	1	10	1	6	6	7
1	3970.66560	0.00026	4.6153E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	1	6	3	150	0	0	0	0	0	0	0	1	11	1	6	6	8
1	3970.78823	0.00025	2.9203E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	0	1	5	78	0	0	0	0	0	0	0	1	11	0	2	2	4
1	3971.49715	0.00005	5.6852E-25	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	11	4	3	6	163	0	0	0	0	0	0	0	1	12	4	3	3	6
1	3971.73785	     	2.8321E-25																												
1	3971.82316	0.00054	3.3356E-25	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	6	2	3	6	77	0	0	0	0	0	0	1	5	7	5	6	3	2
1	3971.85396	0.00005	3.7596E-24	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	7	4	3	3	95	0	0	0	0	0	0	1	5	8	4	3	6	4
1	3971.88311	     	8.2866E-25																												
1	3972.11957	     	8.1608E-25																												
1	3972.31938	0.00009	1.0112E-24	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	8	7	6	5	103	0	1	0	0	0	0	0	1	9	6	2	2	6
1	3972.37445	0.00021	4.2610E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	9	8	3	6	115	0	0	0	0	0	0	0	1	10	8	3	3	2
1	3972.38583	0.00026	2.8931E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	7	3	5	6	98	0	0	0	0	0	0	0	1	8	2	3	3	5
1	3972.44484	0.00007	6.1258E-25	1100_00_sA1'<-0000	1	1	1	0	0	0	0	0	1	14	12	2	2	85	0	0	0	0	0	0	1	5	15	12	1	5	2
1	3972.52810	     	2.6014E-25																												
1	3972.56171	0.00003	1.0736E-23	1200_00_sA1'<-0100	1	1	2	0	0	0	0	0	1	2	2	3	3	57	0	1	0	0	0	0	1	5	3	2	3	6	4
1	3972.65903	0.00003	1.8734E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	6	6	1	6	78	0	0	0	0	0	0	1	5	7	5	6	3	2
1	3972.82243	     	2.2028E-25																												
1	3972.88724	0.00001	7.6622E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	3	1	6	3	41	0	0	0	0	0	0	0	1	4	1	6	6	3
1	3973.09365	0.00027	4.3006E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	11	3	5	3	169	0	0	0	0	0	0	1	5	12	2	3	6	7
1	3973.16589	0.00003	1.0780E-23	0102_00_sA1'<-0000	1	0	1	0	2	0	0	0	1	7	5	6	6	95	0	0	0	0	0	0	1	5	8	5	6	3	3
1	3973.30989	0.00032	9.5244E-25	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	3	2	3	3	39	0	0	0	0	0	0	1	5	4	4	3	6	1
1	3973.80278	0.00091	3.9650E-25	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	12	5	6	2	90	0	0	0	0	0	0	0	1	13	3	5	5	4
1	3973.83286	0.00005	4.4079E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	10	6	1	5	73	0	0	0	0	0	0	0	1	11	6	2	2	2
1	3973.91458	     	4.1748E-25																												
1	3974.18888	0.00011	3.3525E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	9	5	6	2	68	0	0	0	0	0	0	0	1	10	3	5	5	3
1	3974.35178	     	2.8741E-25																												
1	3974.42845	0.00006	1.5790E-23	1200_00_sA1'<-0100	1	1	2	0	0	0	0	0	1	2	1	6	6	56	0	1	0	0	0	0	1	5	3	1	6	3	4
1	3974.60809	     	1.9510E-25																												
1	3974.79725		2.2447E-25	1001_01_aE"<-0100	1	1	0	0	1	0	1	1	6	4	4	3	5	52	0	1	0	0	0	0	1	5	4	3	4	2	2
1	3975.04416	     	1.8671E-25																												
1	3975.05700	0.00017	2.3161E-24	0102_00_aA2"<-0000	1	0	1	0	2	0	0	1	5	9	3	4	2	71	0	0	0	0	0	0	1	5	10	0	1	5	4
1	3975.10438	     	1.0070E-25																												
1	3975.24648	     	1.8126E-24																												
1	3975.39279	     	1.8063E-24																												
1	3975.41864	     	1.6993E-25																												
1	3975.42976	     	5.6852E-25																												
1	3975.48326	     	1.5105E-25																												
1	3975.61989	     	6.1887E-25																												
1	3975.67302	0.00008	6.0213E-24	0102_02_aE"<-0000	1	0	1	0	2	0	2	1	6	8	5	6	3	113	0	0	0	0	0	0	1	5	9	4	3	6	4
1	3975.70728	     	2.2237E-25																												
1	3975.71652	     	3.8601E-25																												
1	3975.89464	     	3.6713E-25																												
1	3976.00977	0.00009	5.6500E-24	0400_00_aA2"<-0000	1	0	4	0	0	0	0	1	5	3	2	3	6	42	0	0	0	0	0	0	0	1	4	2	3	3	2
1	3976.15021	0.00014	2.4335E-25	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	5	5	6	5	30	0	0	0	0	0	0	1	5	6	3	4	2	2
1	3976.26920	     	7.5733E-25																												
1	3976.29277	     	1.4895E-25																												
1	3976.41714	     	5.4125E-25																												
1	3976.48745		2.2447E-25	1001_01_aE"<-0100	1	1	0	0	1	0	1	1	6	5	4	3	5	54	0	1	0	0	0	0	1	5	5	3	4	2	3
1	3976.50497	0.00010	4.0785E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	4	2	3	2	23	0	0	0	0	0	0	1	5	4	0	1	5	2
1	3976.58563	0.00001	1.1769E-24	0301_01_sE'<-0000	1	0	3	0	1	0	1	0	3	2	1	6	5	17	0	0	0	0	0	0	1	5	3	3	4	2	1
1	3976.67699	     	1.9510E-25																												
1	3976.76588	0.00000	5.2261E-24	0102_02_sE'<-0000	1	0	1	0	2	0	2	0	3	5	4	3	2	37	0	0	0	0	0	0	0	1	6	3	5	5	2
1	3976.91387	     	2.8531E-25																												
1	3977.00635	     	1.5488E-25																												
1	3977.20333	0.00056	4.3560E-25	0210_10_sE'<-0100	1	0	2	1	0	1	0	0	3	10	4	3	2	138	0	1	0	0	0	0	0	1	11	3	5	5	6
1	3977.29105		3.7558E-25	0011_11_aA2"<-0100	1	0	0	1	1	1	1	1	5	7	1	6	3	198	0	1	0	0	0	0	0	1	8	1	6	6	11
1	3977.48083	     	2.3038E-25																												
