Line Uncertainty Uncertainty' Ratio
10YuPeDrSu.157	3.300e-6	4.730e-6	1.43330	
89UrTuRaGu.561	2.642e-4	3.786e-4	1.43298	
10YuPeDrSu_S2.550	4.594e-4	6.580e-4	1.43239	
96BrMa.5	5.000e-4	7.158e-4	1.43151	
81UrSpPaKa.172	1.749e-4	2.503e-4	1.43108	
89UrTuRaGu.269	4.311e-4	6.165e-4	1.42999	
21CeCaCo.222	5.000e-4	7.148e-4	1.42964	
13DoHiYuTe.1055	1.848e-3	2.642e-3	1.42955	
22CaCeVaCaa.4779	2.063e-3	2.949e-3	1.42926	
86SaScMaPo.85	3.000e-5	4.288e-5	1.42922	
10YuPeDrSu_S2.366	5.761e-4	8.233e-4	1.42907	
21CeCaCo.145	6.000e-4	8.572e-4	1.42868	
21CeCaCo.491	8.000e-4	1.142e-3	1.42797	
21CeCaCo.534	6.000e-4	8.567e-4	1.42788	
22CaCeVaCa.3720	5.100e-4	7.281e-4	1.42763	
23CaCeVo.404	2.189e-4	3.124e-4	1.42734	
22CaCeVaCaa.6356	3.500e-4	4.995e-4	1.42722	
84UrCuNaPa.773	7.038e-4	1.004e-3	1.42677	
22CaCeVaCa.1505	1.900e-4	2.710e-4	1.42650	
22HuSuTo.1096	1.000e-3	1.426e-3	1.42643	
85BrTo.73	5.941e-5	8.474e-5	1.42634	
89UrTuRaGu.656	1.787e-4	2.547e-4	1.42502	
22HuSuTo.1075	1.000e-3	1.425e-3	1.42491	
22HuSuTo.1380	1.000e-3	1.425e-3	1.42454	
21CeCaCo.253	7.000e-4	9.971e-4	1.42445	
81UrSpPaKa.126	3.228e-4	4.596e-4	1.42369	
21CaCeBeCa.563	3.000e-3	4.267e-3	1.42244	
22CaCeVaCaa.4570	3.898e-4	5.545e-4	1.42243	
23CaCeVo.2820	1.300e-4	1.849e-4	1.42234	
21CeCaCo.167	5.000e-4	7.110e-4	1.42208	
96BrMa.277	5.000e-4	7.110e-4	1.42194	
96BrMa.614	5.000e-4	7.109e-4	1.42178	
22HuSuTo.1018	1.000e-3	1.422e-3	1.42154	
22HuSuTo.1301	1.000e-3	1.421e-3	1.42101	
10YuPeDrSu.140	1.756e-5	2.493e-5	1.41978
10YuPeDrSu.147	9.318e-6	1.648e-5	1.76851	
10YuPeDrSu.146	8.568e-6	1.446e-5	1.68740	
75PoKa.7	1.844e-6	2.947e-6	1.59801	
16TwHaSe.27	1.614e-6	2.557e-6	1.58447	
16TwHaSe.25	1.609e-6	2.536e-6	1.57604	
22CaCeVaCaa.6432	3.500e-4	5.294e-4	1.51255	
10YuPeDrSu.158	9.223e-6	1.394e-5	1.51196	
22CaCeVaCa.756	1.000e-5	1.497e-5	1.49734	
88TaEnHi.10	3.704e-7	5.520e-7	1.49032	
08SuLeXu.6	1.732e-5	2.486e-5	1.43559	
86UrCuMaRa.5	2.183e-4	3.132e-4	1.43468	
84UrCuNaPa.93	3.425e-4	4.903e-4	1.43162	
22CaCeVaCaa.2663	1.837e-5	2.626e-5	1.42941	
13DoHiYuTe.2762	4.212e-3	5.979e-3	1.41946	
22CaCeVaCa.3748	3.000e-3	4.258e-3	1.41918	
22HuSuTo.1444	1.000e-3	1.418e-3	1.41837	
22CaCeVaCa.3963	1.487e-4	2.109e-4	1.41801	
89UrTuRaGu.331	4.207e-4	5.964e-4	1.41765	
89UrTuRaGu.646	2.628e-4	3.725e-4	1.41745	
23CaCeVo.1155	1.751e-4	2.481e-4	1.41678	
22CaCeVaCaa.573	6.000e-5	8.499e-5	1.41642	
89UrTuRaGu.610	9.000e-5	1.275e-4	1.41636	
89UrTuRaGu_S2.169	1.443e-3	2.044e-3	1.41634	
22CaCeVaCaa.2025	6.184e-5	8.757e-5	1.41614	
22CaCeVaCaa.4935	5.509e-4	7.792e-4	1.41440	
22CaCeVaCa.3056	1.257e-4	1.777e-4	1.41405	
21CeCaCo.633	5.000e-4	7.066e-4	1.41320	
22CaCeVaCa.4630	9.000e-5	1.272e-4	1.41300	
21CeCaCo.508	5.000e-4	7.063e-4	1.41269	
21CaCeBeCa.803	3.000e-3	4.237e-3	1.41243	
89UrTuRaGu.389	2.915e-4	4.117e-4	1.41221	
22HuSuTo.1391	1.000e-3	1.412e-3	1.41210	
16SuYuPePi.179	1.131e-3	1.597e-3	1.41210	
89UrTuRaGu.484	1.693e-4	2.390e-4	1.41178	
21CeCaCo.552	5.000e-4	7.058e-4	1.41164	
86UrCuMaRa.456	9.473e-4	1.337e-3	1.41134	
21CeCaCo.16	5.000e-4	7.055e-4	1.41095	
84UrCuNaPa.146	1.786e-3	2.519e-3	1.41048	
23CaCeVo.1054	1.600e-4	2.256e-4	1.41021	
23CaCeVo.1336	4.136e-4	5.830e-4	1.40956	
22HuSuTo.613	1.000e-3	1.409e-3	1.40925	
84UrCuNaPa.575	3.592e-4	5.061e-4	1.40883	
84UrCuNaPa.234	9.306e-4	1.311e-3	1.40879	
89UrTuRaGu.396	3.056e-4	4.305e-4	1.40873	
21CeCaCo.367	5.000e-4	7.043e-4	1.40850	
23CaCeVo.1745	1.952e-4	2.749e-4	1.40845	
22CaCeVaCa.2516	9.000e-5	1.267e-4	1.40833	
22CaCeVaCa.5135	1.411e-4	1.987e-4	1.40804	
22HuSuTo.375	1.000e-3	1.408e-3	1.40798	
22CaCeVaCaa.5885	8.100e-4	1.140e-3	1.40764	
13DoHiYuTe.4333	1.030e-3	1.450e-3	1.40753	
95KlTaBr.1669	6.057e-4	8.523e-4	1.40711	
22CaCeVaCaa.517	3.000e-4	4.221e-4	1.40706	
21CeCaCo.641	5.000e-4	7.029e-4	1.40583	
22CaCeVaCaa.1858	1.600e-4	2.248e-4	1.40512	
86UrCuMaRa.339	1.119e-4	1.571e-4	1.40400	
23CaCeVo.3143	1.971e-4	2.767e-4	1.40398	
21CaCeBeCa.703	3.000e-3	4.210e-3	1.40347	
23CaCeVo.108	2.195e-4	3.079e-4	1.40294	
22CaCeVaCaa.2743	8.300e-4	1.164e-3	1.40186	
89UrTuRaGu.547	2.196e-4	3.078e-4	1.40184	
82MiToCaLi.1	4.281e-5	6.001e-5	1.40183	
89UrTuRaGu.744	1.857e-4	2.603e-4	1.40162	
89UrTuRaGu.677	2.876e-4	4.030e-4	1.40119	
22CaCeVaCa.247	6.000e-5	8.406e-5	1.40106	
22CaCeVaCa.3375	1.000e-5	1.401e-5	1.40091	
21CeCaCo.626	5.000e-4	7.002e-4	1.40039	
22CaCeVaCaa.5398	6.100e-4	8.540e-4	1.39994	
89UrTuRaGu.562	2.505e-4	3.506e-4	1.39961	
22CaCeVaCa.1490	3.600e-4	5.038e-4	1.39955	
22CaCeVaCaa.5515	2.600e-4	3.638e-4	1.39908	
22CaCeVaCaa.2383	2.600e-4	3.638e-4	1.39908	
22CaCeVaCaa.4503	8.300e-4	1.161e-3	1.39902	
21CeCaCo.381	5.000e-4	6.995e-4	1.39897	
23CaCeVo.2015	1.800e-4	2.516e-4	1.39794	
22CaCeVaCaa.4051	1.935e-4	2.705e-4	1.39780	
22CaCeVaCa.4254	3.000e-3	4.193e-3	1.39778	
83PoMa.57	1.436e-4	2.007e-4	1.39774	
22HuSuTo.16	1.000e-3	1.397e-3	1.39721	
23CaCeVo.2142	1.800e-4	2.515e-4	1.39709	
89UrTuRaGu.402	2.721e-4	3.801e-4	1.39681	
22HuSuTo.366	1.000e-3	1.397e-3	1.39674	
22CaCeVaCaa.1478	1.848e-5	2.581e-5	1.39653	
89UrTuRaGu.444	3.690e-4	5.153e-4	1.39636	
10YuPeDrSu.157	4.730e-6	6.605e-6	1.39631	
23CaCeVo.2330	1.007e-3	1.406e-3	1.39584	
22CaCeVaCaa.6122	2.500e-3	3.488e-3	1.39528	
89UrTuRaGu.540	2.025e-4	2.824e-4	1.39473	
00CoKlTaBr.371	5.000e-4	6.974e-4	1.39471	
21CeCaCo.632	5.000e-4	6.972e-4	1.39449	
23CaCeVo.1666	4.140e-4	5.773e-4	1.39444	
23CaCeVo.960	4.159e-4	5.799e-4	1.39432	
21CeCaCo.353	5.000e-4	6.969e-4	1.39370	
21CaCeBeCa.1450	3.000e-3	4.181e-3	1.39355	
22CaCeVaCaa.3252	1.367e-3	1.904e-3	1.39318	
22CaCeVaCaa.5644	8.100e-4	1.128e-3	1.39307	
22HuSuTo.755	1.557e-3	2.169e-3	1.39279	
21CaCeBeCa.1492	3.000e-3	4.178e-3	1.39275	
21CeCaCo.146	1.066e-3	1.484e-3	1.39253	
22CaCeVaCa.1565	2.961e-4	4.123e-4	1.39252
75PoKa.7	2.947e-6	5.398e-6	1.83168	
16TwHaSe.36	3.425e-6	5.478e-6	1.59933	
16TwHaSe.38	3.418e-6	5.446e-6	1.59324	
16PeYuPi_S3.961	1.000e-3	1.553e-3	1.55253	
16TwHaSe.27	2.557e-6	3.814e-6	1.49154	
16TwHaSe.25	2.536e-6	3.737e-6	1.47374	
21CeCaCo.684	5.000e-4	6.978e-4	1.39562	
83PoMa.156	1.449e-4	2.018e-4	1.39301	
22CaCeVaCaa.2080	1.537e-4	2.141e-4	1.39268	
22CaCeVaCa.1397	2.000e-5	2.784e-5	1.39201	
21CaCeBeCa.1058	3.000e-3	4.175e-3	1.39168	
22CaCeVaCa.497	1.484e-5	2.065e-5	1.39155	
21CeCaCo.647	5.000e-4	6.957e-4	1.39139	
84UrCuNaPa.395	2.000e-4	2.782e-4	1.39096	
22CaCeVaCaa.6519	2.500e-3	3.476e-3	1.39038	
89UrTuRaGu.633	4.036e-4	5.606e-4	1.38906	
21CeCaCo.575	7.000e-4	9.722e-4	1.38880	
21CeCaCo.509	5.000e-4	6.943e-4	1.38864	
23CaCeVo.455	1.737e-4	2.411e-4	1.38798	
81UrSpPaKa.114	2.332e-4	3.236e-4	1.38767	
84UrCuNaPa.204	2.702e-4	3.749e-4	1.38738	
89UrTuRaGu.834	1.549e-4	2.148e-4	1.38700	
89UrTuRaGu.885	3.160e-4	4.378e-4	1.38541	
22HuSuTo.1438	1.000e-3	1.384e-3	1.38413	
81UrSpPaKa.222	1.854e-4	2.565e-4	1.38354	
22HuSuTo.974	1.000e-3	1.383e-3	1.38332	
23CaCeVo.2233	6.838e-5	9.458e-5	1.38317	
22CaCeVaCaa.1816	3.019e-4	4.175e-4	1.38292	
13DoHiYuTe.9252	1.000e-3	1.383e-3	1.38278	
22CaCeVaCaa.1079	1.610e-4	2.226e-4	1.38273	
21CeCaCo.226	5.000e-4	6.909e-4	1.38179	
21CaCeBeCa.733	3.000e-3	4.144e-3	1.38119	
21CaCeBeCa.1692	3.000e-3	4.143e-3	1.38092	
22CaCeVaCaa.6550	1.070e-3	1.477e-3	1.38056	
22CaCeVaCa.4583	1.000e-4	1.380e-4	1.38009	
10YuPeDrSu_S2.291	4.555e-4	6.285e-4	1.37972	
89UrTuRaGu.296	3.287e-4	4.534e-4	1.37926	
22CaCeVaCa.3564	1.595e-4	2.200e-4	1.37920	
22CaCeVaCaa.3616	3.003e-4	4.141e-4	1.37900	
22CaCeVaCaa.857	9.105e-4	1.255e-3	1.37826	
89UrTuRaGu.472	9.000e-5	1.240e-4	1.37809	
22CaCeVaCaa.5479	1.933e-4	2.663e-4	1.37760	
22HuSuTo.1223	1.579e-3	2.174e-3	1.37695	
21CaCeBeCa.1360	3.000e-3	4.129e-3	1.37646	
21CeCaCo.683	5.000e-4	6.882e-4	1.37635	
21CeCaCo.168	5.000e-4	6.879e-4	1.37576	
89UrTuRaGu.181	4.358e-4	5.991e-4	1.37473	
22HuSuTo.807	1.000e-3	1.375e-3	1.37467	
85BrTo.15	7.323e-5	1.006e-4	1.37412	
22HuSuTo.639	1.000e-3	1.374e-3	1.37401	
23CaCeVo.3244	1.206e-3	1.656e-3	1.37322	
96BrMa.432	5.000e-4	6.862e-4	1.37244	
22CaCeVaCaa.5857	2.000e-4	2.744e-4	1.37205	
87LeLaGuTa.396	8.627e-4	1.183e-3	1.37185	
84UrCuNaPa.190	2.874e-4	3.939e-4	1.37044	
84UrCuNaPa.277	7.084e-4	9.708e-4	1.37040	
89UrTuRaGu.622	3.691e-4	5.054e-4	1.36939	
22HuSuTo.1435	1.000e-3	1.369e-3	1.36899	
81UrSpPaKa.116	1.541e-4	2.108e-4	1.36826	
00CoKlTaBr.412	7.117e-4	9.738e-4	1.36825	
22CaCeVaCaa.4144	2.000e-4	2.736e-4	1.36824	
23CaCeVo.1439	2.104e-4	2.878e-4	1.36800	
89UrTuRaGu.41	9.000e-5	1.231e-4	1.36762	
22CaCeVaCaa.6501	3.000e-3	4.102e-3	1.36729	
21CeCaCo.362	5.000e-4	6.828e-4	1.36557	
23CaCeVo.340	6.600e-4	9.012e-4	1.36550	
00CoKlTaBr.84	5.776e-4	7.887e-4	1.36540	
22CaCeVaCaa.5681	1.057e-4	1.442e-4	1.36470	
81UrSpPaKa.101	1.343e-4	1.833e-4	1.36461	
95KlTaBr.1971	5.580e-4	7.614e-4	1.36453	
21CeCaCo.322	5.000e-4	6.822e-4	1.36444	
10YuPeDrSu.147	1.648e-5	2.246e-5	1.36303	
22CaCeVaCaa.5821	1.900e-4	2.589e-4	1.36284	
89UrTuRaGu.615	3.948e-4	5.379e-4	1.36253	
10YuPeDrSu_S2.296	3.000e-4	4.087e-4	1.36227	
22CaCeVaCaa.2129	6.100e-4	8.308e-4	1.36191	
21CeCaCo.513	5.000e-4	6.808e-4	1.36150	
89UrTuRaGu.581	2.298e-4	3.127e-4	1.36093	
21CeCaCo.475	5.000e-4	6.804e-4	1.36080	
22CaCeVaCaa.5110	3.125e-4	4.252e-4	1.36072	
22CaCeVaCa.3312	4.100e-4	5.569e-4	1.35841	
22HuSuTo.1408	1.000e-3	1.358e-3	1.35815	
22CaCeVaCaa.983	1.700e-3	2.308e-3	1.35784	
84UrCuNaPa.583	5.250e-4	7.125e-4	1.35707	
22HuSuTo.1398	1.000e-3	1.357e-3	1.35698	
22CaCeVaCaa.3943	5.400e-4	7.327e-4	1.35687	
22CaCeVaCaa.2200	1.200e-4	1.628e-4	1.35639	
10YuPeDrSu_S2.652	3.000e-4	4.069e-4	1.35623	
81UrSpPaKa.127	2.011e-4	2.727e-4	1.35589	
22CaCeVaCaa.2393	1.700e-3	2.304e-3	1.35523	
86UrCuMaRa.458	7.752e-4	1.050e-3	1.35467	
22CaCeVaCa.1830	4.358e-4	5.901e-4	1.35402	
21CeCaCo.468	5.000e-4	6.766e-4	1.35313	
22CaCeVaCaa.4170	1.880e-3	2.543e-3	1.35259	
84UrCuNaPa.568	5.843e-4	7.898e-4	1.35171	
23CaCeVo.1049	2.006e-4	2.710e-4	1.35083	
92SaEnHiPo_S2.436	2.253e-4	3.043e-4	1.35075	
22CaCeVaCaa.2699	1.070e-3	1.445e-3	1.35036	
84MaScFrKr.6	4.000e-6	5.401e-6	1.35014	
21CeCaCo.380	5.000e-4	6.750e-4	1.34997
10YuPeDrSu.157	6.605e-6	1.163e-5	1.76145	
10YuPeDrSu.150	3.658e-6	6.272e-6	1.71468	
75PoKa.7	5.398e-6	8.229e-6	1.52452	
89UrTuRaGu.128	1.755e-4	2.546e-4	1.45044	
88TaEnHi.1	8.531e-6	1.231e-5	1.44260	
16TwHaSe.27	3.814e-6	5.256e-6	1.37820	
22CaCeVaCa.756	1.497e-5	2.037e-5	1.36050	
89UrTuRaGu.592	2.867e-4	3.897e-4	1.35943	
22CaCeVaCaa.1507	1.737e-4	2.346e-4	1.35069	
22CaCeVaCa.4697	1.314e-4	1.774e-4	1.35012	
22HuSuTo.1478	1.000e-3	1.350e-3	1.34964	
22CaCeVaCaa.1927	1.880e-3	2.537e-3	1.34940	
22HuSuTo.158	1.000e-3	1.349e-3	1.34893	
22HuSuTo.834	1.000e-3	1.349e-3	1.34887	
22CaCeVaCaa.1064	4.400e-4	5.935e-4	1.34884	
83PoMa.194	1.381e-4	1.862e-4	1.34864	
22CaCeVaCaa.1770	1.900e-4	2.562e-4	1.34844	
22CaCeVaCa.462	1.900e-4	2.562e-4	1.34819	
96BrMa.466	6.495e-4	8.755e-4	1.34791	
89UrTuRaGu.650	5.949e-4	8.018e-4	1.34780	
22CaCeVaCaa.4740	2.487e-4	3.351e-4	1.34756	
23CaCeVo.770	1.894e-5	2.550e-5	1.34612	
22CaCeVaCaa.829	1.070e-3	1.439e-3	1.34475	
22HuSuTo.1547	1.000e-3	1.344e-3	1.34400	
22CaCeVaCa.5056	3.200e-4	4.301e-4	1.34398	
89UrTuRaGu.583	3.073e-4	4.130e-4	1.34388	
22CaCeVaCa.1907	4.100e-4	5.504e-4	1.34253	
16TwHaSe.25	3.737e-6	5.016e-6	1.34222	
22CaCeVaCa.2701	5.500e-4	7.381e-4	1.34197	
89UrTuRaGu.502	1.749e-4	2.347e-4	1.34170	
22CaCeVaCaa.3515	1.547e-4	2.075e-4	1.34138	
22CaCeVaCaa.1254	3.000e-5	4.023e-5	1.34113	
22CaCeVaCaa.6207	1.800e-4	2.412e-4	1.34007	
89UrTuRaGu.687	5.180e-4	6.941e-4	1.33994	
22CaCeVaCaa.3172	5.400e-4	7.235e-4	1.33991	
88TaEnHi.10	5.520e-7	7.391e-7	1.33901	
89UrTuRaGu.135	1.349e-4	1.806e-4	1.33881	
23CaCeVo.2884	2.157e-4	2.885e-4	1.33738	
22CaCeVaCa.5314	1.554e-4	2.078e-4	1.33703	
10YuPeDrSu_S2.658	3.000e-4	4.011e-4	1.33701	
89UrTuRaGu.762	2.600e-4	3.476e-4	1.33701	
21CaCeBeCa.1564	3.000e-3	4.011e-3	1.33693	
22CaCeVaCaa.4023	5.799e-4	7.753e-4	1.33690	
21CeCaCo.133	5.000e-4	6.679e-4	1.33589	
22CaCeVaCa.1273	1.490e-3	1.990e-3	1.33580	
21CeCaCo.3	5.000e-4	6.677e-4	1.33545	
22HuSuTo.113	1.000e-3	1.335e-3	1.33533	
22CaCeVaCaa.4043	1.900e-4	2.535e-4	1.33397	
22HuSuTo.369	1.000e-3	1.334e-3	1.33386	
22HuSuTo.1461	1.000e-3	1.334e-3	1.33356	
22CaCeVaCa.2290	1.500e-4	2.000e-4	1.33326	
22CaCeVaCa.4705	6.000e-5	7.999e-5	1.33308	
21CeCaCo.68	5.000e-4	6.663e-4	1.33257	
22CaCeVaCa.2843	1.600e-4	2.132e-4	1.33254	
23CaCeVo.860	7.000e-3	9.320e-3	1.33142	
84UrCuNaPa.581	6.023e-4	8.019e-4	1.33139	
21CeCaCo.115	9.000e-4	1.198e-3	1.33112	
14CeHoVeCa.52	1.000e-3	1.331e-3	1.33096	
10YuPeDrSu.141	1.817e-5	2.418e-5	1.33074	
87LeLaGuTa.377	5.000e-4	6.653e-4	1.33068	
22CaCeVaCaa.3977	1.621e-4	2.157e-4	1.33061	
10YuPeDrSu_S2.546	5.876e-4	7.814e-4	1.32985	
22CaCeVaCa.1195	1.888e-4	2.511e-4	1.32984	
10YuPeDrSu_S2.217	3.000e-4	3.988e-4	1.32918	
86UrCuMaRa.260	3.423e-4	4.550e-4	1.32916	
21CeCaCo.148	5.000e-4	6.645e-4	1.32905	
23CaCeVo.1445	7.000e-3	9.302e-3	1.32887	
22CaCeVaCaa.3251	4.400e-4	5.847e-4	1.32887	
22HuSuTo.472	1.000e-3	1.329e-3	1.32868	
22CaCeVaCa.1681	1.600e-4	2.125e-4	1.32823	
22CaCeVaCa.2598	1.940e-3	2.577e-3	1.32814	
11ZoShOvPo.2926	1.000e-3	1.327e-3	1.32696	
22HuSuTo.999	1.000e-3	1.327e-3	1.32667	
13DoHiYuTe.6086	1.008e-3	1.337e-3	1.32626	
22CaCeVaCa.399	1.490e-3	1.976e-3	1.32588	
22CaCeVaCaa.4805	1.554e-3	2.060e-3	1.32565	
22HuSuTo.1501	1.736e-3	2.300e-3	1.32513	
22CaCeVaCa.3909	6.400e-4	8.473e-4	1.32384	
23CaCeVo.1270	2.140e-5	2.833e-5	1.32378	
89UrTuRaGu.413	2.079e-4	2.752e-4	1.32363	
21CeCaCo.83	5.000e-4	6.616e-4	1.32323	
89UrTuRaGu.635	3.094e-4	4.094e-4	1.32313	
85SiRe.4	1.139e-5	1.507e-5	1.32299	
22CaCeVaCa.2223	9.900e-4	1.310e-3	1.32282	
22CaCeVaCaa.5492	1.600e-4	2.116e-4	1.32278	
21CaCeBeCa.807	3.000e-3	3.968e-3	1.32256	
22HuSuTo.993	1.720e-3	2.275e-3	1.32248	
22CaCeVaCa.1435	1.100e-4	1.453e-4	1.32121	
23CaCeVo.657	1.083e-3	1.431e-3	1.32090	
22CaCeVaCaa.2048	1.555e-3	2.054e-3	1.32065	
22HuSuTo.997	1.000e-3	1.320e-3	1.32014	
22CaCeVaCaa.167	1.800e-4	2.376e-4	1.32003	
22CaCeVaCaa.6283	5.854e-4	7.727e-4	1.31991	
22CaCeVaCaa.6034	5.861e-4	7.735e-4	1.31974	
89UrTuRaGu.404	2.291e-4	3.023e-4	1.31963	
21CeCaCo.310	5.000e-4	6.598e-4	1.31952	
22CaCeVaCaa.6502	5.869e-4	7.743e-4	1.31929	
22CaCeVaCaa.5319	1.558e-3	2.055e-3	1.31894	
22CaCeVaCaa.3978	6.400e-4	8.439e-4	1.31861	
22HuSuTo.252	1.000e-3	1.318e-3	1.31828
16TwHaSe.36	5.478e-6	8.222e-6	1.50091	
16TwHaSe.38	5.446e-6	8.102e-6	1.48765	
10YuPeDrSu.150	6.272e-6	9.311e-6	1.48452	
84MaScFrKr.6	5.401e-6	7.979e-6	1.47733	
10YuPeDrSu.68	1.700e-6	2.488e-6	1.46335	
89UrTuRaGu.41	1.231e-4	1.689e-4	1.37194	
75PoKa.7	8.229e-6	1.124e-5	1.36543	
16TwHaSe.27	5.256e-6	6.995e-6	1.33086	
84UrCuNaPa.231	1.663e-3	2.191e-3	1.31776	
22CaCeVaCa.3375	1.401e-5	1.846e-5	1.31771	
22HuSuTo.385	1.000e-3	1.317e-3	1.31726	
89UrTuRaGu.871	2.021e-4	2.662e-4	1.31712	
86UrCuMaRa.443	5.333e-4	7.024e-4	1.31709	
86UrCuMaRa.247	2.608e-4	3.435e-4	1.31691	
22CaCeVaCaa.3609	1.200e-4	1.580e-4	1.31670	
83PoMa.94	1.408e-4	1.852e-4	1.31536	
22HuSuTo.698	1.455e-3	1.913e-3	1.31492	
21CeCaCo.391	5.000e-4	6.570e-4	1.31399	
23CaCeVo.2122	6.600e-4	8.672e-4	1.31393	
89UrTuRaGu.508	2.939e-4	3.860e-4	1.31342	
86UrCuMaRa.447	4.222e-4	5.545e-4	1.31335	
21CaCeBeCa.756	3.000e-3	3.940e-3	1.31321	
89UrTuRaGu.577	4.013e-4	5.269e-4	1.31293	
96BrMa.289	1.168e-3	1.533e-3	1.31289	
22CaCeVaCa.4412	2.300e-4	3.019e-4	1.31275	
10YuPeDrSu_S2.485	5.918e-4	7.765e-4	1.31203	
89UrTuRaGu.255	2.552e-4	3.348e-4	1.31203	
86UrCuMaRa.293	3.353e-4	4.399e-4	1.31188	
22CaCeVaCaa.4658	3.000e-5	3.936e-5	1.31186	
23CaCeVo.1684	1.086e-3	1.424e-3	1.31160	
22CaCeVaCa.2101	1.000e-5	1.311e-5	1.31124	
84UrCuNaPa.710	1.859e-3	2.437e-3	1.31097	
22HuSuTo.1402	1.000e-3	1.311e-3	1.31060	
22CaCeVaCa.4163	2.039e-5	2.672e-5	1.31055	
22CaCeVaCaa.197	9.575e-4	1.255e-3	1.31027	
95KlTaBr.853	4.000e-4	5.240e-4	1.31001	
22CaCeVaCaa.259	1.589e-4	2.081e-4	1.30978	
22CaCeVaCaa.2413	1.182e-4	1.548e-4	1.30957	
21CaCeBeCa.228	3.000e-3	3.929e-3	1.30951	
84PoMa.294	3.753e-4	4.914e-4	1.30930	
89GuAbTuRa.1357	5.000e-4	6.546e-4	1.30917	
89UrTuRaGu.855	3.370e-4	4.411e-4	1.30885	
84UrCuNaPa.456	4.905e-4	6.417e-4	1.30831	
84UrCuNaPa.451	5.247e-4	6.864e-4	1.30818	
22CaCeVaCa.4551	3.000e-3	3.923e-3	1.30772	
89UrTuRaGu.122	4.177e-4	5.461e-4	1.30749	
22HuSuTo.1445	1.000e-3	1.307e-3	1.30742	
22CaCeVaCaa.5556	3.000e-3	3.920e-3	1.30668	
84UrCuNaPa.925	8.166e-4	1.067e-3	1.30657	
96BrMa.371	1.411e-3	1.844e-3	1.30656	
22HuSuTo.1584	1.000e-3	1.306e-3	1.30625	
22HuSuTo.16	1.397e-3	1.824e-3	1.30597	
23CaCeVo.2671	2.224e-4	2.904e-4	1.30558	
13DoHiYuTe.4443	1.000e-3	1.305e-3	1.30515	
22CaCeVaCaa.5372	1.502e-4	1.960e-4	1.30512	
22CaCeVaCa.2344	1.747e-4	2.278e-4	1.30400	
21CaCeBeCa.444	3.000e-3	3.910e-3	1.30337	
21CeCaCo.258	5.000e-4	6.516e-4	1.30329	
21CeCaCo.403	5.000e-4	6.515e-4	1.30295	
22HuSuTo.451	1.000e-3	1.303e-3	1.30253	
22CaCeVaCa.2955	3.000e-3	3.906e-3	1.30197	
23CaCeVo.2229	6.600e-4	8.593e-4	1.30192	
22CaCeVaCaa.4018	2.600e-4	3.385e-4	1.30175	
89UrTuRaGu.712	2.457e-4	3.197e-4	1.30135	
22CaCeVaCa.2909	3.200e-4	4.164e-4	1.30126	
89UrTuRaGu.452	3.778e-4	4.911e-4	1.29991	
22CaCeVaCaa.5989	1.559e-4	2.026e-4	1.29962	
84UrCuNaPa.841	3.452e-4	4.485e-4	1.29932	
86UrCuMaRa.158	1.958e-4	2.544e-4	1.29927	
21CaCeBeCa.318	5.090e-3	6.611e-3	1.29882	
23CaCeVo.473	6.600e-4	8.571e-4	1.29856	
89UrTuRaGu.627	3.772e-4	4.896e-4	1.29808	
22CaCeVaCa.3119	1.030e-3	1.337e-3	1.29806	
86UrCuMaRa.457	7.412e-4	9.620e-4	1.29796	
10YuPeDrSu.143	8.571e-6	1.112e-5	1.29791	
10YuPeDrSu_S2.493	5.630e-4	7.307e-4	1.29782	
21CeCaCo.533	5.000e-4	6.487e-4	1.29733	
22CaCeVaCaa.2998	1.000e-5	1.297e-5	1.29700	
22CaCeVaCaa.5896	6.400e-4	8.297e-4	1.29638	
21CaCeBeCa.1354	3.000e-3	3.889e-3	1.29631	
22CaCeVaCa.4181	1.170e-3	1.516e-3	1.29600	
22CaCeVaCaa.4114	1.622e-4	2.102e-4	1.29594	
22CaCeVaCaa.5094	3.000e-3	3.886e-3	1.29549	
84UrCuNaPa.688	3.323e-4	4.303e-4	1.29483	
86PaUrSpRa.34	5.000e-4	6.474e-4	1.29482	
22CaCeVaCa.3964	2.331e-3	3.018e-3	1.29470	
84UrCuNaPa.367	6.583e-4	8.520e-4	1.29417	
22HuSuTo.730	1.000e-3	1.294e-3	1.29377	
22HuSuTo.707	1.000e-3	1.294e-3	1.29352	
23CaCeVo.3207	1.687e-4	2.182e-4	1.29344	
23CaCeVo.1500	6.600e-4	8.534e-4	1.29305	
22HuSuTo.1463	1.000e-3	1.293e-3	1.29290	
22CaCeVaCaa.1307	1.600e-4	2.068e-4	1.29249	
10YuPeDrSu.148	3.287e-5	4.246e-5	1.29185	
22HuSuTo.828	1.000e-3	1.292e-3	1.29181	
22CaCeVaCaa.6548	9.620e-4	1.242e-3	1.29147	
10YuPeDrSu.146	1.446e-5	1.867e-5	1.29112	
89UrTuRaGu.756	4.014e-4	5.182e-4	1.29098	
22HuSuTo.1485	1.000e-3	1.291e-3	1.29092	
22CaCeVaCaa.2130	5.400e-4	6.969e-4	1.29064
10YuPeDrSu.68	2.488e-6	4.732e-6	1.90186	
16TwHaSe.27	6.995e-6	1.042e-5	1.48924	
10YuPeDrSu.157	1.163e-5	1.680e-5	1.44449	
